"ID","Name","Pref","Zipcode","Latitude","Longitude","Line","Station","Walk","Bus","Car","Budget","ScoreN","Score"
"6272877","勝鞍","京都府",6050074,35.001989,135.776601,"京阪本線","祇園四条駅",24,NA,NA,NA,1,3.5
"7476205","ラーメン こけし","京都府",6038101,35.056324,135.75077,"京都市営烏丸線","北大路駅",20,NA,NA,NA,0,NA
"5676826","一風堂 錦小路店","京都府",6048143,35.004864,135.761349,"阪急京都本線","烏丸駅",3,NA,NA,NA,10,3.5
"7683348","麺処 森元 久御山店","京都府",6130034,34.875351,135.753948,"近鉄京都線","大久保（京都府）駅",27,NA,NA,NA,0,NA
"6742099","びし屋","京都府",6068113,35.046246,135.78647,"叡山電鉄本線","一乗寺駅",5,NA,NA,NA,0,NA
"6744701","ぬくぬく亭","京都府",6190200,34.736873,135.806838,"JR片町線〔学研都市線〕","西木津駅",6,NA,NA,NA,0,NA
"5506628","ラーメン名人","京都府",6008025,34.999501,135.768026,"連絡バス（［大阪］伊丹空港-京都）","河原町（京都府）駅",5,NA,NA,NA,0,NA
"7068043","いろはラーメン店","京都府",6128437,34.95197,135.763273,"近鉄京都線","伏見（京都府）駅",10,NA,NA,NA,0,NA
"7714031","ラーメン あじくん","京都府",6018337,34.971897,135.730667,"JR東海道本線（米原-神戸）","西大路駅",15,NA,NA,NA,0,NA
"5506529","天下一品 銀閣寺店","京都府",6068266,35.028767,135.788107,"叡山電鉄本線","元田中駅",17,NA,NA,NA,0,NA
"5506639","大福ラーメン吉祥院","京都府",6018367,34.964859,135.73036,"ＪＲ東海道本線（米原-神戸）","桂川（京都府）駅",23,NA,NA,NA,0,NA
"7627820","天天有 四条烏丸店","京都府",6008411,35.003081,135.759144,"京都市営烏丸線","四条（京都市営）駅",1,NA,NA,NA,3,3
"5506655","ラーメン大栄","京都府",6018045,34.975986,135.75782,"京都市営烏丸線","十条（京都市営）駅",6,NA,NA,NA,1,3
"6287270","麺や 新風館","京都府",6230046,NA,NA,"ＪＲ山陰本線（京都-米子）","綾部駅",25,NA,NA,900,1,3.5
"5506878","らーめん楓々亭","京都府",6292502,35.599857,135.087374,"","",NA,NA,NA,600,0,NA
"7324486","らーめん 極","京都府",6038153,35.037623,135.756777,"地下鉄烏丸線","鞍馬口駅",4,NA,NA,1000,0,NA
"7333318","中華そば東東","京都府",6158223,34.988597,135.699133,"阪急嵐山線","上桂駅",26,NA,NA,NA,0,NA
"7659820","天下一品 久御山店","京都府",6130036,34.879936,135.736286,"","",NA,NA,NA,NA,0,NA
"7097633","四川ラーメン 醍醐店","京都府",6011431,34.942017,135.810628,"地下鉄東西線","石田駅",7,NA,NA,NA,0,NA
"7648518","麺屋 あまのじゃく 京田辺店","京都府",6100334,34.820993,135.770682,"JR片町線〔学研都市線〕","京田辺駅",2,NA,NA,NA,0,NA
"5506728","ラーメン銀閣","京都府",6128466,34.9422,135.745,"近鉄京都線","伏見（京都府）駅",25,NA,NA,NA,0,NA
"5506775","どさん娘","京都府",6200917,35.332257,135.07557,"ＪＲ山陰本線（京都-米子）","上川口駅",8,NA,NA,NA,0,NA
"5506817","平和園","京都府",6110042,34.894969,135.78287,"近鉄京都線","小倉（京都府）駅",3,NA,NA,NA,0,NA
"7269797","麺処むらじ 祇園本店","京都府",6050084,35.005231,135.774505,"京阪本線","祇園四条駅",4,NA,NA,NA,1,NA
"7055553","油そば 味の天徳 京都四条木屋町店","京都府",6008001,35.004353,135.770251,"阪急京都本線","京都河原町駅",1,NA,NA,NA,3,NA
"5057057","来山軒","京都府",6078495,34.996421,135.800693,"京都市営東西線","御陵駅",1,NA,NA,NA,0,NA
"7278379","ラーメン 田中九商店 平等院店","京都府",6110021,34.891433,135.806516,"京阪宇治線","宇治（京阪線）駅",5,NA,NA,NA,0,NA
"7093930","おおの","京都府",6150048,34.996389,135.729502,"阪急京都本線","西院（阪急線）駅",12,NA,NA,NA,0,NA
"5917403","麺や 賀ら茂ん","京都府",6038408,35.055999,135.747596,"京都市営烏丸線","北大路駅",23,NA,NA,NA,0,NA
"5506641","天下一品 九条店","京都府",6018328,34.977908,135.733202,"ＪＲ東海道本線（米原-神戸）","西大路駅",5,NA,NA,NA,1,5
"5506769","らーめん格別ヤ 福知山店","京都府",6200933,35.293871,135.115499,"京都丹後鉄道宮福線","福知山駅",6,NA,NA,NA,0,NA
"6395111","珍遊 河原町六角店","京都府",6048034,35.007827,135.767957,"阪急京都本線","京都河原町駅",6,NA,NA,NA,0,NA
"7500350","しみじみ 祇園店","京都府",6050084,35.005075,135.77547,"京阪本線","祇園四条駅",4,NA,NA,NA,0,NA
"7681520","麺屋 勇三郎","京都府",6130035,34.877858,135.734753,"","",NA,NA,NA,NA,0,NA
"5506823","サッポロラーメンどさん娘","京都府",6260041,35.535965,135.199016,"京都丹後鉄道宮福線","宮津駅",3,NA,NA,NA,0,NA
"7064336","丸源ラーメン 京都南インター店","京都府",6018131,34.962843,135.745404,"近鉄京都線","上鳥羽口駅",11,NA,NA,NA,0,NA
"6121326","天下一品 京極店","京都府",6048042,NA,NA,"","",NA,NA,NA,NA,2,3.25
"5506642","天下一品 八条口店","京都府",6018416,34.984227,135.753364,"","",NA,NA,NA,NA,1,5
"7234883","越後秘蔵麺 無尽蔵 MOMOテラス店","京都府",6128002,34.937042,135.795032,"京都市営東西線","六地蔵（奈良線・京都市営）駅",5,NA,NA,NA,0,NA
"7493982","京都拉麺 信長 四条河原町店","京都府",6008567,35.003572,135.76982,"阪急京都本線","京都河原町駅",1,NA,NA,NA,0,NA
"7134924","K","京都府",6028316,35.029897,135.739672,"京福北野線","北野白梅町駅",11,NA,NA,NA,0,NA
"7224180","麺毅家","京都府",6048812,34.999969,135.747309,"連絡バス（［大阪］伊丹空港-京都）","四条大宮駅",6,NA,NA,NA,0,NA
"7543610","博多火炎辛麺 赤神 京都店","京都府",6048034,35.007508,135.768201,"阪急京都本線","京都河原町駅",6,NA,NA,NA,0,NA
"7249289","セアブラノ神 伏見店","京都府",6128432,34.946315,135.76187,"近鉄京都線","伏見（京都府）駅",1,NA,NA,NA,0,NA
"6316620","幻の中華そば加藤屋 百万遍にぼ次朗","京都府",6068301,35.028464,135.778505,"京阪本線（鴨東線）","出町柳駅",7,NA,NA,NA,0,NA
"7373527","天橋立 くじからラーメン","京都府",6260001,35.557636,135.183433,"京都丹後鉄道宮豊線","天橋立駅",1,NA,NA,NA,0,NA
"7637753","天天有 祇園店","京都府",6050073,35.004406,135.777306,"京阪本線","祇園四条駅",6,NA,NA,NA,0,NA
"7135615","ラー麺ずんどう屋 京都三条店","京都府",6040996,35.008255,135.770865,"京阪本線","三条（京都府）駅",2,NA,NA,NA,1,NA
"7672782","麺処むらじ 室町店","京都府",6048156,35.006091,135.758007,"阪急京都本線","烏丸駅",4,NA,NA,NA,0,NA
"6359143","新福菜館 府立医大前店","京都府",6020855,35.021276,135.770342,"京阪本線（鴨東線）","神宮丸太町駅",6,NA,NA,NA,0,NA
"6272880","豆乳ラーメン専門店「豆禅」","京都府",6060865,35.043576,135.776057,"京都市営烏丸線","松ヶ崎（京都府）駅",12,NA,NA,NA,1,5
"7136595","セアブラノ神","京都府",6048812,35.000578,135.746836,"京福電気鉄道嵐山本線","四条大宮駅",6,NA,NA,NA,0,NA
"6364921","鴨町らーめん","京都府",6068204,35.028689,135.773111,"京阪本線（鴨東線）","出町柳駅",3,NA,NA,NA,0,NA
"6491388","水協食堂","京都府",6240855,35.456544,135.32653,"北近畿タンゴ鉄道宮津線","西舞鶴駅",23,NA,NA,NA,0,NA
"7679831","麺処むらじ 先斗町店","京都府",6048015,35.004403,135.771156,"阪急京都本線","京都河原町駅",1,NA,NA,NA,0,NA
"k987017","神戸牛らーめん 八坐和","兵庫県",6500021,34.69125,135.191091,"ＪＲ神戸線","三ノ宮駅",5,NA,NA,830,0,NA
"k755412","鳥半 阪神西宮店","兵庫県",6620918,34.736919,135.339681,"阪神本線","西宮駅",1,NA,NA,3000,5,4.2
"kdjy600","みなと軒 三宮東門店","兵庫県",6500004,34.696233,135.191213,"神戸市営地下鉄西神・山手線","三宮駅",4,NA,NA,1000,1,4
"c060316","希望軒 三宮東口店","兵庫県",6510094,34.696023,135.195598,"ＪＲ神戸線","三ノ宮駅",4,NA,NA,900,2,3.75
"k686800","六甲苑","兵庫県",6570065,34.720355,135.234417,"阪急神戸線","六甲駅",1,NA,NA,3000,0,NA
"k269800","円山飯店 神戸三宮店","兵庫県",6500011,34.693006,135.190713,"ＪＲ東海道・山陽本線","三ノ宮駅",5,NA,NA,2500,0,NA
"kdjy601","みなと軒 三宮高架下店","兵庫県",6500012,34.693397,135.193489,"ＪＲ神戸線","三ノ宮駅",1,NA,NA,800,0,NA
"kcs3200","らーめん 麺屋からから","兵庫県",6700905,34.832078,134.688095,"山陽電鉄本線","山陽姫路駅",8,NA,NA,1000,0,NA
"kc7z501","ラーメン山岡家 明石店","兵庫県",6730028,34.653251,134.975826,"第二神明道路","玉津I.C.",NA,NA,5,800,1,2.5
"kdba300","といろ","兵庫県",6696821,35.554904,134.488695,"ＪＲ山陰本線","浜坂駅",NA,NA,21,1000,0,NA
"kc54200","広東料理 HAKKAKU","兵庫県",6500015,34.681628,135.177602,"ＪＲ神戸線","神戸駅",3,NA,NA,3000,0,NA
"kc33809","ラーメン はなてん 宝塚店","兵庫県",6650045,34.789198,135.35771,"阪急今津線","小林駅",9,NA,NA,1200,0,NA
"c556200","麺酒場 蛸料理 明石 一龍亭","兵庫県",6730886,34.647678,134.993804,"ＪＲ神戸線","明石駅",1,NA,NA,850,1,5
"kd3z601","ラーメン一楽","兵庫県",6562301,34.57607,135.004627,"神戸淡路鳴門自動車道","淡路I.C.",NA,NA,5,1000,0,NA
"6369995","赤鬼らーめん","兵庫県",6711153,34.799608,134.623579,"山陽電鉄","広畑駅",10,NA,NA,850,0,NA
"5416001","玲瓏閣","兵庫県",6562311,34.526027,134.990093,"神戸淡路鳴門自動車道","東浦I.C.",NA,NA,5,1800,0,NA
"7210393","煮干しらーめん玉五郎 神戸元町店","兵庫県",6500022,34.689114,135.188062,"ＪＲ神戸線","元町駅",1,NA,NA,870,2,NA
"7711942","越後秘蔵麺 無尽蔵 コロワ甲子園店","兵庫県",6638166,34.723778,135.361946,"阪神本線","久寿川駅",NA,NA,3,1000,0,NA
"7377114","一蘭 宝塚店","兵庫県",6650822,34.803687,135.372974,"阪急今津線","小林駅",NA,NA,15,800,2,2.75
"7190767","らーめん影武者","兵庫県",6600000,34.719421,135.438594,"","",NA,NA,NA,1500,0,NA
"7565062","濃厚醤油 中華そば いせや 大蔵谷店","兵庫県",6512113,34.662548,135.023602,"ＪＲ神戸線","朝霧駅",35,NA,NA,900,0,NA
"6923176","どさん子大将 三原店","兵庫県",6560511,34.26694,134.741071,"神戸淡路鳴門自動車道","西淡三原I.C.",NA,NA,10,1000,0,NA
"7619757","横浜家系ラーメン 一蓮家 元町店","兵庫県",6500022,34.688924,135.186978,"阪神本線","元町駅",2,NA,NA,1000,0,NA
"7466273","必死のパッチ製麺所","兵庫県",6640836,34.787711,135.416886,"ＪＲ宝塚線","伊丹駅",12,NA,NA,1000,2,3.5
"5821367","まんぷく","兵庫県",6570837,34.707037,135.214405,"ＪＲ","灘駅",5,NA,NA,900,0,NA
"7466275","だしと麺","兵庫県",6511421,34.828737,135.245365,"神戸電鉄三田線","田尾寺駅",28,NA,NA,1000,0,NA
"7377092","一蘭 三宮店","兵庫県",6500012,34.692841,135.191595,"神戸市営地下鉄西神・山手線","三宮駅",1,NA,NA,800,0,NA
"7499722","希望新風 神戸灘本店","兵庫県",6570034,34.713504,135.244358,"阪神本線","新在家駅",7,NA,NA,800,2,3
"6024166","もっこす 谷上店","兵庫県",6511246,34.761268,135.162417,"神戸電鉄有馬線","谷上駅",12,NA,NA,900,3,2.66666666666667
"5508028","来来亭 垂水店","兵庫県",6550003,34.66389,135.061279,"神戸市営地下鉄線","学園都市駅",NA,15,NA,1000,0,NA
"5536834","蔓桔梗～つるききょう","兵庫県",6510071,NA,NA,"阪急神戸線","春日野道駅",1,NA,NA,900,0,NA
"6958573","中国料理 老友酒家","兵庫県",6500034,34.688619,135.193739,"ＪＲ神戸線","元町駅",7,NA,NA,3500,2,NA
"5508014","赤無双","兵庫県",6540021,34.660784,135.134093,"山陽電鉄","板宿駅",2,NA,NA,800,0,NA
"6896946","神戸ちぇりー亭 大蔵谷店","兵庫県",6512113,34.661125,135.024946,"ＪＲ神戸線","朝霧駅",NA,NA,5,800,0,NA
"5507973","季風軒","兵庫県",6520047,34.676636,135.163778,"神戸市営地下鉄山手線","湊川公園駅",5,NA,NA,800,0,NA
"7565061","濃厚醤油 中華そば いせや 加古川店","兵庫県",6750021,34.745533,134.835457,"山陽電鉄本線","浜の宮駅",9,NA,NA,900,0,NA
"5657548","ラーメン たんろん","兵庫県",6620856,34.74147,135.3395,"阪神本線","西宮駅",7,NA,NA,800,4,2.875
"7499728","希望新風 R171伊丹店","兵庫県",6640881,34.783241,135.398456,"阪急伊丹線","伊丹駅",21,NA,NA,800,0,NA
"7308803","三代目 やぶ家 新長田店","兵庫県",6530037,34.655034,135.14545,"神戸市営地下鉄海岸線（夢かもめ）","新長田駅",4,NA,NA,3000,0,NA
"5808949","博多金龍 加古川池田店","兵庫県",6750023,34.733822,134.82133,"山陽電鉄本線","浜の宮駅",NA,NA,7,690,0,NA
"7565060","濃厚醤油 中華そば いせや 玉津店","兵庫県",6512143,34.679468,134.983514,"ＪＲ神戸線","西明石駅",43,NA,NA,900,0,NA
"6897141","いちにぃさん","兵庫県",6620916,34.734841,135.339998,"阪神本線","西宮駅",5,NA,NA,1000,1,3.5
"6896908","神戸ちぇりー亭 宝塚店","兵庫県",6650034,34.793329,135.35459,"阪急今津線","小林駅",10,NA,NA,900,0,NA
"5508342","黒兵衛 宝塚中筋店","兵庫県",6640001,34.812416,135.380957,"ＪＲ","中山寺駅",15,NA,NA,900,6,3.25
"7707859","笑麺亭 神戸生田新道店","兵庫県",6500011,34.693103,135.189636,"神戸市営地下鉄西神・山手線","三宮駅",2,NA,NA,1000,0,NA
"5606446","来来亭 玉津インター店","兵庫県",6512144,34.683497,134.982786,"ＪＲ","明石駅",NA,20,NA,800,0,NA
"5065517","山珍飯店","兵庫県",6696433,35.657472,134.656565,"ＪＲ山陰本線","柴山駅",20,NA,NA,1000,0,NA
"7377093","一蘭 神戸玉津店","兵庫県",6512253,34.69769,134.983118,"ＪＲ神戸線","大久保駅",NA,NA,19,800,0,NA
"7171718","中華そば・もつ鍋 麺や一福","兵庫県",6730892,34.646884,134.992665,"","",NA,NA,NA,4000,0,NA
"7498910","河童ラーメン本舗 宝塚店","兵庫県",6650823,34.794196,135.375822,"阪急今津線","小林駅",10,NA,NA,850,0,NA
"7282216","中華料理 唐人道","兵庫県",6500013,34.688816,135.179688,"神戸市営地下鉄西神・山手線","県庁前駅",5,NA,NA,2000,0,NA
"6899500","神戸ちぇりー亭 明石魚住店","兵庫県",6740074,34.701026,134.910511,"ＪＲ神戸線","魚住駅",10,NA,NA,800,0,NA
"7452559","らーめん おざき屋","兵庫県",6640858,34.779115,135.412174,"阪急伊丹線","伊丹駅",2,NA,NA,800,0,NA
"7001835","四川曹家 江湖菜","兵庫県",6500012,34.694346,135.192748,"ＪＲ神戸線","三ノ宮駅",3,NA,NA,2500,0,NA
"7499458","河童ラーメン本舗 川西店","兵庫県",6660024,34.809759,135.410933,"ＪＲ宝塚線","北伊丹駅",18,NA,NA,950,4,3.25
"7304991","とんこつラーメン専門 八味豚骨","兵庫県",6740066,34.68597,134.935422,"ＪＲ神戸線","大久保駅",30,NA,NA,800,0,NA
"6302984","まるせん","兵庫県",6512124,34.667455,135.004372,"第二神明道路","大蔵谷I.C.",NA,NA,5,999,7,3.6
"7452143","希望軒 広畑店","兵庫県",6711151,34.807215,134.623687,"ＪＲ山陽本線","はりま勝原駅",NA,NA,5,900,1,4
"6404049","麺八一馬","兵庫県",6770054,34.971039,134.966129,"ＪＲ加古川線","西脇市駅",5,NA,NA,1000,0,NA
"6490307","らーめん まこと屋 イオン上郡ショッピングセンター店","兵庫県",6781232,34.860623,134.362355,"智頭急行","上郡駅",16,NA,NA,NA,0,NA
"7628555","らぁめんたろう トアロード店","兵庫県",6500012,34.691572,135.189926,"神戸市営海岸線","旧居留地・大丸前駅",3,NA,NA,NA,2,NA
"7083477","中華そば いまい","兵庫県",6550006,34.656351,135.050779,"","",NA,NA,NA,NA,2,NA
"6387835","弘雅流製麺","兵庫県",6580053,34.717782,135.259908,"JR東海道本線（米原-神戸）","住吉（東海道本線）駅",4,NA,NA,NA,0,NA
"6927709","丸髙家","兵庫県",6750117,34.737337,134.854369,"山陽電鉄本線","別府（兵庫県）駅",12,NA,NA,NA,0,NA
"7473097","贔だしや","兵庫県",6620856,34.741412,135.339478,"連絡バス（［大阪］関西空港-西宮）","西宮〔阪神線〕駅",7,NA,NA,NA,0,NA
"7504001","鶏屋 ぜんろく 三宮店","兵庫県",6500004,34.693999,135.191926,"神戸市営地下鉄西神・山手線","三宮駅",1,NA,NA,NA,0,NA
"6936600","小野絶好調らーめん","兵庫県",6751363,34.883159,134.94953,"","",NA,NA,NA,NA,0,NA
"5605953","気合と情熱のラーメン つぼ","兵庫県",6520806,34.670549,135.168726,"JR山陽本線〔和田岬線〕（兵庫-和田岬）","兵庫駅",6,NA,NA,NA,1,4.5
"5407715","浜さき 北条口店","兵庫県",6700935,34.831148,134.701637,"ＪＲ播但線","京口駅",7,NA,NA,NA,0,NA
"5508315","にしのみや 宮っ子ラーメン 本店","兵庫県",6638006,34.767001,135.363242,"阪急今津線","甲東園駅",4,NA,NA,NA,1,4.5
"7623311","みなと","兵庫県",6520032,34.684028,135.167795,"神戸市営西神・山手線","湊川公園駅",7,NA,NA,NA,0,NA
"7706364","ラーメンこがね家 神戸学園都市駅前店","兵庫県",6512103,34.683467,135.058097,"神戸市営西神・山手線","学園都市駅",4,NA,NA,NA,0,NA
"6437564","らぁめんはなまち","兵庫県",6580046,NA,NA,"阪神本線","御影（阪神線）駅",1,NA,NA,NA,0,NA
"5508132","栄太呂ラーメン 英賀保駅前店","兵庫県",6728091,34.812363,134.643596,"ＪＲ山陽本線（神戸-岡山）","英賀保駅",2,NA,NA,NA,0,NA
"7715612","川西麺業","兵庫県",6660015,34.82669,135.415091,"能勢電鉄妙見線","川西能勢口駅",2,NA,NA,NA,0,NA
"6107015","Sugakiya イオン尼崎店","兵庫県",6610965,34.742095,135.4423,"阪急神戸本線","園田駅",18,NA,NA,NA,0,NA
"7301821","プリンス亭","兵庫県",6580023,34.713722,135.294891,"阪神本線","深江（兵庫県）駅",15,NA,NA,NA,0,NA
"5508497","ジャラン（馬乱）","兵庫県",6695123,35.306471,134.907808,"","",NA,NA,NA,NA,0,NA
"6385104","御座候のラーメン店 工場ショップ","兵庫県",6700944,NA,NA,"","",NA,NA,NA,NA,4,5
"7056460","神戸らーめん第一旭 新長田店","兵庫県",6530037,34.655334,135.145579,"神戸市営海岸線","新長田駅",2,NA,NA,NA,0,NA
"5801774","らーめん八角 姫路総本店","兵庫県",6700996,34.836658,134.666318,"ＪＲ姫新線","播磨高岡駅",12,NA,NA,NA,0,NA
"6957595","らーめん まこと屋 伊丹山田店","兵庫県",6640874,34.770632,135.384809,"","",NA,NA,NA,NA,0,NA
"7677116","麺屋 神楽","兵庫県",6600883,34.719963,135.415731,"阪神本線","尼崎〔阪神線〕駅",3,NA,NA,NA,0,NA
"5508177","冨士ラーメン","兵庫県",6700916,34.828173,134.68719,"山陽電鉄本線","山陽姫路駅",4,NA,NA,NA,0,NA
"7483866","麺屋ひなの","兵庫県",6730016,34.666439,134.963922,"JR山陽新幹線","西明石駅",4,NA,NA,NA,0,NA
"7756269","もっこす 西明石駅前店","兵庫県",6730012,34.665862,134.962506,"JR山陽新幹線","西明石駅",2,NA,NA,NA,0,NA
"6032383","希望軒 姫路御着店","兵庫県",6710234,34.819947,134.737515,"JR山陽本線（神戸-岡山）","御着駅",5,NA,NA,NA,0,NA
"5508357","らーめん八角 FC 相生店","兵庫県",6780001,NA,NA,"ＪＲ山陽新幹線","相生（兵庫県）駅",6,NA,NA,NA,0,NA
"5635390","獅子林 王塚台店","兵庫県",6512135,34.671348,134.973574,"JR山陽新幹線","西明石駅",19,NA,NA,NA,0,NA
"5822478","ラーメン つけ麺 神起","兵庫県",6500025,34.677351,135.177367,"JR山陽本線（神戸-岡山）","神戸（兵庫県）駅",3,NA,NA,NA,0,NA
"6102311","らーめん処 北海しゃらんべ 須磨パティオ店","兵庫県",6540154,34.678538,135.09506,"神戸市営西神・山手線","名谷駅",1,NA,NA,NA,0,NA
"5508112","たんたラーメン","兵庫県",6512145,34.687307,134.981723,"","",NA,NA,NA,NA,1,4
"7749989","スープスマイル 寿苑","兵庫県",6570037,34.713479,135.239299,"JR東海道本線（米原-神戸）","六甲道駅",3,NA,NA,NA,0,NA
"6310335","ラーメンあすなろ","兵庫県",6570031,34.717715,135.24459,"ＪＲ東海道本線（米原-神戸）","六甲道駅",9,NA,NA,NA,1,4
"6351227","マルシゲ","兵庫県",6770015,34.983984,134.973197,"ＪＲ加古川線","新西脇駅",11,NA,NA,NA,0,NA
"6395411","一刻魁堂 イオンモール神戸北店","兵庫県",6511515,NA,NA,"","",NA,NA,NA,NA,0,NA
"7229582","天下一品 イオン明石店","兵庫県",6740068,NA,NA,"ＪＲ山陽本線（神戸-岡山）","大久保（兵庫県）駅",8,NA,NA,NA,0,NA
"7497871","ラー麺ずんどう屋三宮店","兵庫県",6500004,34.693997,135.192154,"神戸市営西神・山手線","三宮（地下鉄西神・山手線）駅",1,NA,NA,NA,0,NA
"6032412","らー麺 藤平 尼崎大西店","兵庫県",6610023,34.744071,135.408214,"JR東海道本線（米原-神戸）","立花駅",16,NA,NA,NA,0,NA
"6280358","満天","兵庫県",6700904,34.831967,134.685716,"山陽電鉄本線","山陽姫路駅",14,NA,NA,NA,0,NA
"6840779","いせや","兵庫県",6512313,34.742345,134.983204,"","",NA,NA,NA,NA,0,NA
"7734664","ねぎとにんにく","兵庫県",6794315,34.905597,134.546312,"JR姫新線","播磨新宮駅",25,NA,NA,NA,0,NA
"7595006","612","兵庫県",6711112,34.80743,134.632186,"山陽電鉄網干線","夢前川駅",16,NA,NA,NA,0,NA
"7734656","ラーメン 居酒屋 どへん骨","兵庫県",6695211,35.342165,134.841616,"JR山陰本線（京都-米子）","和田山駅",13,NA,NA,NA,0,NA
"5508511","ことぶき","兵庫県",6731431,34.915953,134.967161,"","",NA,NA,NA,NA,0,NA
"7648460","ぶたのほし","兵庫県",6600807,34.727542,135.428376,"JR東海道本線（米原-神戸）","尼崎〔JR〕駅",10,NA,NA,NA,0,NA
"6376210","魂留待","兵庫県",6695255,35.306904,134.819658,"","",NA,NA,NA,NA,0,NA
"6052075","来来亭 丹波店","兵庫県",6693301,35.142518,135.058956,"ＪＲ福知山線〔宝塚線〕","石生駅",19,NA,NA,NA,0,NA
"7406757","希望軒 JR神戸駅前店","兵庫県",6500015,34.680434,135.176948,"神戸高速鉄道東西線（三宮-西代）","高速神戸駅",1,NA,NA,NA,0,NA
"7510571","わらべ","兵庫県",6691303,34.940219,135.212186,"","",NA,NA,NA,NA,0,NA
"7190051","らーめん八角 FC飾西店","兵庫県",6712244,NA,NA,"","",NA,NA,NA,NA,0,NA
"5553354","来来亭 滝野社店","兵庫県",6790202,34.944622,134.967729,"ＪＲ加古川線","滝（兵庫県）駅",10,NA,NA,NA,0,NA
"7312552","麺家 徳","兵庫県",6600892,34.722716,135.410523,"阪神本線","尼崎（阪神線）駅",11,NA,NA,NA,0,NA
"7366874","麺屋 食べてイケ麺","兵庫県",6620893,34.765129,135.346963,"阪急今津線","甲東園駅",19,NA,NA,NA,0,NA
"7382450","らーめんStand R＆R","兵庫県",6600892,NA,NA,"阪神本線","出屋敷駅",11,NA,NA,NA,0,NA
"5407689","サッポロ","兵庫県",6711125,34.796975,134.629895,"山陽電鉄網干線","広畑駅",7,NA,NA,NA,0,NA
"7734651","三豊麺 イオン加古川店","兵庫県",6750101,34.748472,134.861256,"JR山陽本線（神戸-岡山）","東加古川駅",14,NA,NA,NA,0,NA
"5508320","北海ラーメンすすき野 西宮アクタ店","兵庫県",6638035,NA,NA,"阪急今津線","西宮北口駅",2,NA,NA,NA,0,NA
"7641665","みつ星製麺所 三宮店","兵庫県",6510088,34.693831,135.197537,"阪神本線","神戸三宮〔阪神線〕駅",2,NA,NA,NA,0,NA
"7084916","尼爺","兵庫県",6600884,34.720908,135.410751,"阪神本線","尼崎（阪神線）駅",9,NA,NA,NA,0,NA
"6167533","かるもラーメン","兵庫県",6530025,34.661133,135.153611,"神戸高速鉄道東西線（三宮-西代）","高速長田駅",10,NA,NA,NA,0,NA
"6717892","狸さん","兵庫県",6696401,35.653781,134.685639,"ＪＲ山陰本線（京都-米子）","佐津駅",6,NA,NA,NA,0,NA
"5508004","来来亭 長田山麓店","兵庫県",6530862,34.672918,135.142112,"神戸市営西神・山手線","長田（神戸市営）駅",14,NA,NA,NA,0,NA
"7210056","らーめん専門 和海","兵庫県",6600084,34.716663,135.386764,"阪神本線","武庫川駅",4,NA,NA,NA,0,NA
"7612488","博多ラーメン 片岡屋 姫路南店","兵庫県",6728078,NA,NA,"","",NA,NA,NA,NA,0,NA
"5508379","WILLラーメン","兵庫県",6750103,34.738779,134.872603,"ＪＲ山陽本線（神戸-岡山）","東加古川駅",11,NA,NA,NA,0,NA
"5263478","大弘食堂","兵庫県",6520803,34.675166,135.169504,"神戸高速鉄道南北線","新開地駅",1,NA,NA,NA,0,NA
"7311515","ラーメン 三九","兵庫県",6510092,34.704004,135.196656,"北神急行電鉄","新神戸駅",1,NA,NA,NA,0,NA
"6364938","らーめん まこと屋 武庫川店","兵庫県",6638171,34.730586,135.375851,"ＪＲ東海道本線（米原-神戸）","甲子園口駅",13,NA,NA,NA,4,4.5
"6167523","麺屋  黒船  園田店","兵庫県",6610953,34.757796,135.447763,"阪急神戸本線","園田駅",8,NA,NA,NA,0,NA
"7755143","辛麺 いろは","兵庫県",6610021,34.743227,135.412091,"阪急伊丹線","塚口（阪急線）駅",18,NA,NA,NA,0,NA
"7681559","武田屋","兵庫県",6511313,34.824816,135.224458,"神戸電鉄三田線","岡場駅",6,NA,NA,NA,0,NA
"6742972","三豊麺 三宮店","兵庫県",6500012,34.693967,135.192837,"神戸市営西神・山手線","三宮（地下鉄西神・山手線）駅",1,NA,NA,NA,1,4
"6743409","腹ペコの味方！ラーメン丸十 駅前","兵庫県",6700927,34.829526,134.692016,"山陽電鉄本線","山陽姫路駅",3,NA,NA,NA,0,NA
"6273319","希望軒 甲南山手店","兵庫県",6580001,34.730481,135.290589,"ＪＲ東海道本線（米原-神戸）","甲南山手駅",17,NA,NA,NA,0,NA
"5407987","天下一品 加古川店","兵庫県",6750021,NA,NA,"","",NA,NA,NA,NA,1,4
"5508540","らーめん八角 播磨本店","兵庫県",6750148,34.726439,134.865259,"山陽電鉄本線","播磨町駅",15,NA,NA,NA,0,NA
"5508086","もっこす 総本店","兵庫県",6500017,34.685267,135.174606,"神戸市営西神・山手線","大倉山（兵庫県）駅",1,NA,NA,NA,3,3
"5507952","博多ラーメンげんこつ 灘店","兵庫県",6570035,34.712174,135.240782,"阪神本線","新在家駅",2,NA,NA,NA,1,4.5
"5063653","Sugakiya 姫路イオンモール店","兵庫県",6728064,34.798004,134.665519,"山陽電鉄本線","飾磨駅",15,NA,NA,NA,0,NA
"7565374","濃厚煮干しラーメン 麺屋 弐星","兵庫県",6570027,34.71579,135.239221,"JR東海道本線（米原-神戸）","六甲道駅",1,NA,NA,NA,0,NA
