"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"5508230","天下一品 立花店","〒661-0025 兵庫県尼崎市立花町3-12-2 ",34.743313,135.399115,"JR東海道本線（米原-神戸）","立花駅","徒歩8",NA,"兵庫県",1,4.5
"7249857","らーめん もんつきかかか","〒665-0874 兵庫県宝塚市中筋3-2-10 Q176 1F",34.818476,135.376892,"JR福知山線〔宝塚線〕","中山寺駅","徒歩6",NA,"兵庫県",0,NA
"5508472","てんぐラーメン","〒675-2211 兵庫県加西市野田町590 ",34.886056,134.852158,"北条鉄道","播磨下里駅","徒歩19",800,"兵庫県",0,NA
"6987893","ぽん吉","〒670-0965 兵庫県姫路市東延末426-4 ",34.818163,134.680178,"山陽電鉄本線","手柄駅","徒歩6",NA,"兵庫県",0,NA
"6306288","がふうあん","〒664-0858 兵庫県伊丹市西台2-1-11 ",34.781178,135.410915,"連絡バス（[大阪]伊丹空港-伊丹）","伊丹（阪急線）駅","徒歩3",NA,"兵庫県",0,NA
"7686347","丸源ラーメン 姫路保城店","〒670-0804 兵庫県姫路市保城651-1 ",NA,NA,"","","",NA,"兵庫県",0,NA
"7641597","ホッポ屋 加古川店","〒675-0021 兵庫県加古川市尾上町安田282-3 ",NA,NA,"","","",NA,"兵庫県",0,NA
"7685589","ずんどう屋 西宮大島店","〒663-8017 兵庫県西宮市大島町5-15 ",34.761813,135.366484,"阪急今津線","門戸厄神駅","徒歩12",NA,"兵庫県",0,NA
"5625538","麺蔵","〒650-0001 兵庫県神戸市中央区加納町3-13-1 清河ビル1F",34.697866,135.192934,"神戸市営西神・山手線","三宮（地下鉄西神・山手線）駅","徒歩5",NA,"兵庫県",3,4
"7204223","丸源ラーメン 垂水名谷店","〒655-0852 兵庫県神戸市垂水区名谷町寺池1487 ",NA,NA,"","","",NA,"兵庫県",0,NA
"6276732","ラーメン風来坊","〒671-1131 兵庫県姫路市大津区天神町1-89 ",34.797022,134.614338,"山陽電鉄網干線","山陽天満駅","徒歩4",NA,"兵庫県",0,NA
"6432724","高砂らぁめん房","〒676-0022 兵庫県高砂市高砂町浜田町2-2-3 ",34.751421,134.802978,"山陽電鉄本線","高砂（兵庫県）駅","徒歩1",NA,"兵庫県",0,NA
"7205480","塩元帥 豊岡店","〒668-0063 兵庫県豊岡市正法寺689 ",NA,NA,"","","",NA,"兵庫県",0,NA
"5508231","天下一品 塚口店","〒661-0012 兵庫県尼崎市南塚口町2-1-2-120 ",34.75181,135.416266,"阪急伊丹線","塚口（阪急線）駅","徒歩2",NA,"兵庫県",1,3
"6969702","日の出商店","〒663-8156 兵庫県西宮市甲子園網引町5-8 ",34.722322,135.356036,"阪神本線","甲子園駅","徒歩10",NA,"兵庫県",0,NA
"6286711","神座 イオン伊丹昆陽SC店","〒664-0027 兵庫県伊丹市池尻4-1-1(イオン伊丹昆陽SC3F)",34.784455,135.381373,"阪急今津線","小林（兵庫県）駅","徒歩2",NA,"兵庫県",0,NA
"7141041","ラーメン四天王 イオンモール伊丹店","〒664-0847 兵庫県伊丹市藤ノ木1-1-1 イオンモール伊丹テラス3F",34.781751,135.423539,"JR福知山線〔宝塚線〕","伊丹（福知山線）駅","徒歩2",NA,"兵庫県",0,NA
"7204222","丸源ラーメン 明石店","〒674-0054 兵庫県明石市大久保町西脇字小藪125-1 ",NA,NA,"ＪＲ山陽本線（神戸-岡山）","大久保（兵庫県）駅","徒歩13",NA,"兵庫県",0,NA
"5508406","らーめん八角加古川店","〒675-0033 兵庫県加古川市加古川町南備後39-1 ",34.756945,134.821676,"山陽電鉄本線","尾上の松駅","徒歩15",NA,"兵庫県",0,NA
"7537240","らーめん 琴壱家","〒673-0434 兵庫県三木市別所町小林734 ",34.783158,135.004454,"神戸電鉄粟生線","志染駅","徒歩6",NA,"兵庫県",0,NA
"7119437","麺屋桜息吹","〒662-0863 兵庫県西宮市室川町5-25 リュウマンション1F",34.746711,135.342247,"阪神本線","西宮〔阪神線〕駅","徒歩16",NA,"兵庫県",1,5
"7415209","麺屋武一 神戸本店","〒650-0004 兵庫県神戸市中央区中山手通2-1-15 ",34.695914,135.190665,"神戸市営西神・山手線","三宮（地下鉄西神・山手線）駅","徒歩4",NA,"兵庫県",0,NA
"5508464","ラーメンせいざん","〒669-1535 兵庫県三田市南が丘2-8 ",NA,NA,"神戸電鉄三田線","横山（兵庫県）駅","徒歩3",NA,"兵庫県",0,NA
"6199058","松ちゃんラーメン","〒669-5328 兵庫県豊岡市日高町西芝548 ",35.498382,134.805805,"ＪＲ山陰本線（京都-米子）","国府（兵庫県）駅","徒歩8",NA,"兵庫県",0,NA
"7406771","山神山人 コア北町店","〒651-1233 兵庫県神戸市北区日の峰2-6 コアキタマチ",34.756294,135.143626,"神戸電鉄有馬線","箕谷駅","徒歩17",NA,"兵庫県",0,NA
"7524728","神戸灘八 本店","〒650-0012 兵庫県神戸市中央区北長狭通2-1-3 ",34.692222,135.191135,"神戸高速鉄道東西線（三宮-西代）","神戸三宮〔阪急線〕駅","徒歩2",NA,"兵庫県",0,NA
"7406780","金久右衛門 イオン明石店","〒674-0068 兵庫県明石市大久保町ゆりのき通2-3-1 イオン明石ショッピングセンター2番街 1F",34.679851,134.936669,"JR山陽本線（神戸-岡山）","大久保（兵庫県）駅","徒歩5",NA,"兵庫県",0,NA
"5508067","天下一品 元町店","〒650-0022 兵庫県神戸市中央区元町通1-14-9 ",34.689328,135.188035,"神戸高速鉄道東西線（元町-高速神戸）","元町（阪神線）駅","徒歩1",NA,"兵庫県",0,NA
"5508252","ラーメン工房はっぴ","〒661-0984 兵庫県尼崎市御園3-14-1 ",34.750891,135.432625,"ＪＲ福知山線〔宝塚線〕","塚口（福知山線）駅","徒歩11",NA,"兵庫県",0,NA
"5508425","博多ラーメンげんこつ 宝塚店","〒665-0835 兵庫県宝塚市旭町1-2-35 ",34.807513,135.354683,"阪急宝塚本線","清荒神駅","徒歩7",NA,"兵庫県",5,2.9
"7208040","神戸ちぇりー亭 六甲道店","〒657-0036 兵庫県神戸市灘区桜口町1-1-1 ",34.71366,135.243579,"阪神本線","新在家駅","徒歩6",NA,"兵庫県",0,NA
"5808950","希望軒 丹波篠山店","〒669-2222 兵庫県丹波篠山市味間南104-1 ",35.065038,135.164316,"JR福知山線〔宝塚線〕","丹波大山駅","徒歩14",NA,"兵庫県",0,NA
"5508454","来来亭 川西店","〒666-0124 兵庫県川西市多田桜木1-4-5 ",34.854662,135.417076,"能勢電鉄妙見線","鼓滝駅","徒歩2",NA,"兵庫県",0,NA
"7747375","いかり堂","〒658-0014 兵庫県神戸市東灘区北青木2-6-15 1F",34.719106,135.282322,"阪神本線","青木駅","徒歩3",NA,"兵庫県",0,NA
"7287599","札幌ラーメン どさん子 尼崎店","〒660-0884 兵庫県尼崎市神田中通2-18-11 ",34.72096,135.410432,"ＪＲ","尼崎駅","徒歩3",NA,"兵庫県",0,NA
"5064583","丹後屋","〒668-0026 兵庫県豊岡市元町1-14 ",35.54488,134.823858,"京都丹後鉄道宮豊線","豊岡（兵庫県）駅","徒歩12",NA,"兵庫県",0,NA
"5553345","もっこす 板宿店","〒654-0011 兵庫県神戸市須磨区前池町3-1-3 ",34.66143,135.132663,"山陽電鉄本線","板宿駅","徒歩2",NA,"兵庫県",0,NA
"5508124","ラーメン2国 伊川谷店","〒651-2113 兵庫県神戸市西区伊川谷町有瀬491 ",34.666299,135.027131,"","","",NA,"兵庫県",2,3.25
