"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"0140850","ラーメン餃子館 小次郎","〒615-0812 京都府京都市右京区西京極大門町9 ",34.98994,135.727391,"阪急京都本線","西京極駅","徒歩13",NA,"京都府",0,NA
"5506621","丸勝ラーメン","〒600-8363 京都府京都市下京区大宮丹波口下西側 ",NA,NA,"","","",NA,"京都府",0,NA
"7738183","らーめん処 克享","〒612-0015 京都府京都市伏見区深草ススハキ町24-3 ",34.965516,135.768539,"","","",NA,"京都府",0,NA
"7666438","京都 麺屋たけ井 TauT阪急洛西口店","〒615-8103 京都府京都市西京区川島六ノ坪町50-2 ",NA,NA,"","","",NA,"京都府",0,NA
"7113970","無双心 祇園店","〒605-0933 京都府京都市東山区大和大路四条下ル小松町558-2 ",35.001634,135.77294,"京阪本線","祇園四条駅","徒歩2",NA,"京都府",0,NA
"6420268","格別ヤ東舞鶴店","〒625-0080 京都府舞鶴市北吸1045-29 ",35.473557,135.386716,"ＪＲ小浜線","東舞鶴駅","徒歩13",NA,"京都府",0,NA
"5506627","ラーメン百万石","〒600-8813 京都府京都市下京区中堂寺南町123 ",34.995809,135.740882,"JR山陰本線（京都-米子）","丹波口駅","徒歩2",NA,"京都府",0,NA
"6980934","田所商店 城陽店","〒610-0121 京都府城陽市寺田高田48-7 ",34.854348,135.778847,"JR奈良線","城陽駅","徒歩5",NA,"京都府",0,NA
"7758857","京都醍醐魂心家","〒601-1378 京都府京都市伏見区醍醐川久保町36-1 ",34.954549,135.812071,"京都市営東西線","醍醐（京都府）駅","徒歩4",NA,"京都府",0,NA
"5506804","ラーメンハウス 盾","〒623-0066 京都府綾部市駅前通14-1 ",35.300446,135.25227,"JR山陰本線（京都-米子）","綾部駅","徒歩2",NA,"京都府",0,NA
"7472956","ラーメン彩心","〒603-8832 京都府京都市北区大宮南田尻町53-1 ",35.057124,135.74917,"京都市営烏丸線","北大路駅","徒歩20",NA,"京都府",0,NA
"7472990","ら～めん京 西院駅前店","〒615-0014 京都府京都市右京区西院巽町4 ",35.003402,135.730385,"阪急京都本線","西院〔阪急線〕駅","徒歩1",NA,"京都府",0,NA
"7501256","京都北白川 ラーメン魁力屋 吉祥院店","〒601-8356 京都府京都市南区吉祥院石原京道町30 ",NA,NA,"","","",NA,"京都府",0,NA
"7710602","味幸","〒627-0026 京都府京丹後市峰山町古殿48 ",35.625121,135.055759,"京都丹後鉄道宮豊線","峰山駅","徒歩21",NA,"京都府",0,NA
"7053912","かがり 木屋町店","〒604-8024 京都府京都市中京区紙屋町365 ",35.005003,135.770054,"阪急京都本線","京都河原町駅","徒歩2",NA,"京都府",0,NA
"6216711","四川ラーメン 大","〒602-8306 京都府京都市上京区千本寺之内上ル西五辻北町434 ",35.034679,135.741328,"京福北野線","北野白梅町駅","徒歩20",NA,"京都府",0,NA
"5057531","ラーメン藤","〒629-2503 京都府京丹後市大宮町周枳2072 ",35.586668,135.097207,"京都丹後鉄道宮豊線","京丹後大宮駅","徒歩15",NA,"京都府",1,5
"7524652","原点にして頂点 京都駅前本店","〒600-8233 京都府京都市下京区北不動堂町570-3 ",34.987279,135.754711,"JR奈良線","京都駅","徒歩5",NA,"京都府",0,NA
"6346633","つけ麺本舗  ぐうりんだい","〒620-0045 京都府福知山市駅前町3 ",35.297829,135.118871,"京都丹後鉄道宮福線","福知山駅","徒歩3",NA,"京都府",1,5
