"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"7360117","麺家 徳","〒210-0007 神奈川県川崎市川崎区駅前本町26-1 B1",35.530917,139.697646,"ＪＲ","川崎駅","徒歩1",880,"神奈川県",1,2
"7377108","一蘭 平塚店","〒254-0014 神奈川県平塚市四之宮5-25-1 ",35.359483,139.359033,"ＪＲ東海道本線","平塚駅","車17",800,"神奈川県",0,NA
"5033055","千家 本店","〒232-0004 神奈川県横浜市南区前里町3-75 サンストーンズビル1F",35.439129,139.618631,"京急電鉄","南太田駅","徒歩5",800,"神奈川県",2,4.25
"6300102","すずき家","〒221-0021 神奈川県横浜市神奈川区子安通1-5-4 ",35.484494,139.645676,"京急本線","子安駅","徒歩1",800,"神奈川県",0,NA
"7092268","藤沢 魂心家","〒251-0055 神奈川県藤沢市南藤沢20-9 オセアン藤沢ビル1F",35.337033,139.489151,"江ノ島電鉄","藤沢駅","徒歩3",NA,"神奈川県",0,NA
"7482987","金壱家","〒230-0062 神奈川県横浜市鶴見区豊岡町40-22 ",35.513315,139.67432,"JR京浜東北線","鶴見駅","徒歩7",NA,"神奈川県",0,NA
"7641703","麺場 田所商店 小田原店","〒250-0874 神奈川県小田原市鴨宮764-12 ",NA,NA,"JR東海道本線（東京-熱海）","鴨宮駅","徒歩10",NA,"神奈川県",0,NA
"7463885","りゅう","〒237-0064 神奈川県横須賀市追浜町3-2 ",35.315633,139.625293,"京急本線","追浜駅","徒歩1",NA,"神奈川県",0,NA
"6167669","ラーメンたまや","〒251-0035 神奈川県藤沢市片瀬海岸1-11-26 ",35.3087,139.485883,"江ノ島電鉄","江ノ島駅","徒歩3",NA,"神奈川県",0,NA
"6403268","ししまい","〒255-0005 神奈川県中郡大磯町西小磯757 ",35.309987,139.303565,"ＪＲ東海道本線（東京-熱海）","大磯駅","徒歩13",NA,"神奈川県",0,NA
"5499956","らーめん こだか","〒232-0051 神奈川県横浜市南区井土ケ谷上町22-20 ",35.431467,139.599099,"京急本線","井土ヶ谷駅","徒歩6",NA,"神奈川県",0,NA
"6737588","屯てい","〒241-0833 神奈川県横浜市旭区南本宿町102-9 ",35.457329,139.541844,"相鉄いずみ野線","二俣川駅","徒歩20",NA,"神奈川県",0,NA
"6266287","らーめん工房 はらっぱ","〒214-0037 神奈川県川崎市多摩区西生田2-1-3-3 ",35.615156,139.539491,"小田急小田原線","生田（神奈川県）駅","徒歩4",NA,"神奈川県",0,NA
"6743319","ミラク","〒221-0822 神奈川県横浜市神奈川区西神奈川1-17-5 ",35.481784,139.630855,"東急東横線","東白楽駅","徒歩3",NA,"神奈川県",0,NA
"6718273","味噌や 元住吉店","〒211-0025 神奈川県川崎市中原区木月3-8-17 ",35.565467,139.649642,"東急東横線","元住吉駅","徒歩6",NA,"神奈川県",3,3
"6364846","横濱家 たまプラーザ店","〒225-0002 神奈川県横浜市青葉区美しが丘2-14-2 ",35.579174,139.559624,"東急田園都市線","たまプラーザ駅","徒歩4",NA,"神奈川県",0,NA
