"S_ID","S_Name","L_ID","Pref","Zipcode","Address","Longitude","Latitude","Open","Close","S_Status","C_ID","L_Name","L_Name2","L_Color","L_Color2","L_Status","R_ID","C_Name","C_Name2","C_Name3","C_URL","C_Type","C_Status"
1132202,"日進",11322,11,"331-0823","さいたま市北区日進町２丁目",139.606111,35.931555,NA,NA,0,2,"JR川越線","JR川越線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
3000608,"日進",30006,23,"470-0113","日進市栄２-１７０８",137.04878,35.118378,NA,NA,0,20,"名鉄豊田線","名鉄豊田線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
1131228,"日野",11312,13,"191-0061","日野市大坂上１丁目",139.39393,35.679244,NA,NA,0,2,"JR中央線(快速)","JR中央線(快速)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9940512,"日野",99405,20,"382-0000","須坂市小山蒔田２５１７-１５",138.289574,36.655621,NA,NA,0,158,"長野電鉄長野線","長野電鉄長野線",NA,NA,0,99,"長野電鉄","長野電鉄株式会社","長電","http://www.nagaden-net.co.jp/",0,0
9960119,"日野",99601,25,"529-1644","蒲生郡日野町内池７５４-５",136.219457,35.012203,NA,NA,0,190,"近江鉄道本線","近江鉄道本線",NA,NA,0,99,"近江鉄道","近江鉄道株式会社","近江鉄道","http://www.ohmitetudo.co.jp/",0,0
1192201,"早岐",11922,42,"859-3215","佐世保市早岐１丁目",129.79929,33.134155,NA,NA,0,6,"JR大村線","JR大村線",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0
9930530,"早稲田",99305,13,"169-0051","東京都新宿区西早稲田一丁目",139.718928,35.711848,NA,NA,0,119,"都電荒川線","都営都電荒川線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
1180137,"旭",11801,39,"780-0938","高知市旭駅前町",133.50852,33.558808,NA,NA,0,5,"JR土讃線","JR土讃線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0
9941409,"旭ヶ丘",99414,16,"933-0062","富山県高岡市江尻",137.032469,36.763965,NA,NA,0,163,"万葉線","万葉線",NA,NA,0,99,"万葉線","万葉線株式会社","万葉線","http://www1.coralnet.or.jp/manyosen/",0,0
1111401,"旭川",11114,1,"070-0030","旭川市宮下通８丁目",142.357803,43.763492,NA,NA,0,1,"JR富良野線","JR富良野線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0
1111501,"旭川",11115,1,"070-0030","旭川市宮下通８丁目",142.357803,43.763492,NA,NA,0,1,"JR宗谷本線","JR宗谷本線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0
1111601,"旭川",11116,1,"070-0030","旭川市宮下通８丁目",142.357803,43.763492,NA,NA,0,1,"JR石北本線","JR石北本線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0
1111602,"旭川四条",11116,1,"078-8214","旭川市四条通１８丁目",142.375815,43.764056,NA,NA,0,1,"JR石北本線","JR石北本線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0
2400608,"明大前",24006,13,"156-0043","世田谷区松原２-４５-１",139.650352,35.668758,NA,NA,0,14,"京王井の頭線","京王井の頭線",NA,NA,0,24,"京王電鉄","京王電鉄株式会社","京王","http://www.keio.co.jp/",2,0
9952410,"明智",99524,21,"509-7731","岐阜県恵那市明智町",137.387359,35.306169,NA,NA,0,183,"明知鉄道明知線","明知鉄道明知線",NA,NA,0,99,"明知鉄道","明知鉄道株式会社","明知鉄道","http://www.aketetsu.co.jp/",0,0
2801015,"明治神宮前〈原宿〉",28010,13,"150-0001","渋谷区神宮前１丁目",139.705367,35.668497,NA,NA,0,18,"東京メトロ副都心線","東京メトロ副都心線","BB6633","ブラウン",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0
9951318,"星ヶ丘",99513,23,"464-0026","名古屋市千種区井上町85-1",136.985095,35.162399,NA,NA,0,179,"名古屋市営地下鉄東山線","名古屋市営地下鉄東山線","FFCC00","菜種色",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
9952906,"星川",99529,24,"511-0912","桑名市星川字十弐９０２の９",136.630113,35.064398,NA,NA,0,186,"三岐鉄道北勢線","三岐鉄道北勢線",NA,NA,0,99,"三岐鉄道","三岐鉄道株式会社","三岐鉄道","http://www.sangirail.co.jp/",0,0
9930108,"春日",99301,13,"112-0003","文京区春日１-１６-１７",139.75325,35.709598,NA,NA,0,119,"都営大江戸線","都営大江戸線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
9930312,"春日",99303,13,"112-0003","文京区春日１-１６-１７",139.75325,35.709598,NA,NA,0,119,"都営三田線","都営三田線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
3001804,"春日井",30018,23,"486-0963","春日井市大字春日井町字土合",136.936228,35.25035,NA,NA,0,20,"名鉄小牧線","名鉄小牧線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
2100410,"春日部",21004,11,"344-0061","春日部市粕壁１丁目",139.752345,35.980095,NA,NA,0,11,"東武野田線","東武野田線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
3500131,"春日野道",35001,28,"651-0091","神戸市中央区若菜通一丁目1",135.207968,34.699513,NA,NA,0,25,"阪神本線","阪神本線",NA,NA,0,35,"阪神電鉄","阪神電気鉄道株式会社","阪神","http://rail.hanshin.co.jp/",2,0
9910613,"昭和橋",99106,1,"040-0025","函館市堀川町６番",140.740893,41.778017,NA,NA,0,102,"函館市電５系統","函館市電５系統",NA,NA,0,99,"函館市交通局","函館市交通局","函館市電","http://www.city.hakodate.hokkaido.jp/transport/",0,0
9961814,"昭和町",99618,27,"545-0011","大阪市阿倍野区昭和町１-９-２６",135.516954,34.633564,NA,NA,0,249,"大阪メトロ御堂筋線","高速電気軌道第1号線","e5171f","臙脂",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0
9991422,"昭和町通",99914,42,"852-8155","長崎県長崎市中園町",129.860694,32.79063,NA,NA,0,236,"長崎電軌３系統","長崎電軌３系統",NA,NA,0,99,"長崎電気軌道","長崎電気軌道株式会社","長崎電気軌道","http://www.naga-den.com/",0,0
3400207,"曽根",34002,27,"561-0802","豊中市曽根東町３-１-１",135.46777,34.771078,NA,NA,0,24,"阪急宝塚本線","阪急宝塚本線",NA,NA,0,34,"阪急電鉄","阪急電鉄株式会社","阪急","http://rail.hankyu.co.jp/",2,0
9964414,"智頭",99644,31,"689-1402","八頭郡智頭町大字智頭",134.22559,35.264992,NA,NA,0,210,"智頭急行智頭線","智頭急行智頭線","000099","紺",0,99,"智頭急行","智頭急行株式会社","智頭急","http://www.chizukyu.co.jp/",0,0
2100501,"曳舟",21005,13,"131-0032","墨田区東向島２丁目",139.816634,35.718418,NA,NA,0,11,"東武亀戸線","東武亀戸線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
9941011,"月岡",99410,16,"939-8132","富山市月岡町２-２８２",137.263341,36.626475,NA,NA,0,160,"富山地鉄不二越・上滝線","富山地鉄不二越・上滝線",NA,NA,0,99,"富山地方鉄道","富山地方鉄道株式会社","富山地鉄","http://www.chitetsu.co.jp/",0,0
9930117,"月島",99301,13,"104-0052","東京都中央区月島一丁目3-9",139.784233,35.664871,NA,NA,0,119,"都営大江戸線","都営大江戸線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
9991233,"有家",99912,42,"859-2206","長崎県南島原市有家町中須川183-2",130.305116,32.664071,NA,NA,2,235,"島原鉄道線","島原鉄道線",NA,NA,0,99,"島原鉄道","島原鉄道株式会社","島原鉄道","http://www.shimatetsu.co.jp/",0,0
9931112,"有明",99311,13,"135-0063","江東区有明２-５",139.793269,35.634596,NA,NA,0,125,"ゆりかもめ","ゆりかもめ東京臨海新交通臨海線",NA,NA,0,99,"ゆりかもめ","株式会社ゆりかもめ","ゆりかもめ","http://www.yurikamome.co.jp/",0,0
1133223,"有楽町",11332,13,"100-0006","東京都千代田区有楽町二丁目9-17",139.763806,35.675441,NA,NA,0,2,"JR京浜東北線","JR京浜東北線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
2800618,"有楽町",28006,13,"100-0006","東京都千代田区有楽町一丁目11-1",139.763265,35.675714,1974-10-30,NA,0,18,"東京メトロ有楽町線","東京メトロ有楽町線","C5C544","ゴールド",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0
9991001,"有田",99910,41,"844-0000","西松浦郡有田町中部本町",129.881787,33.183779,NA,NA,0,234,"西九州線(有田～伊万里)","松浦鉄道西九州線(有田～伊万里)",NA,NA,0,99,"松浦鉄道","松浦鉄道株式会社","松浦鉄道","http://www.matutetu.com/",0,0
9963301,"有馬口",99633,28,"651-1331","神戸市北区有野町唐櫃字フチネ垣１２７-２",135.221018,34.796477,NA,NA,0,204,"三田線","神鉄三田線","D53924","朱",0,99,"神戸電鉄","神戸電鉄株式会社","神鉄","http://www.shintetsu.co.jp/",0,0
3000816,"朝倉",30008,23,"478-0047","知多市緑町２５-８",136.863419,34.993858,NA,NA,0,20,"名鉄常滑線","名鉄常滑線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
9981820,"朝倉",99818,39,"780-8063","高知県高知市朝倉丙133-2",133.488157,33.550712,NA,NA,0,228,"伊野線","土佐電鉄伊野線",NA,NA,0,99,"土佐電気鉄道","土佐電気鉄道株式会社","土佐電","http://www.tosaden.co.jp/",0,0
9992605,"朝日通",99926,46,"892-0821","鹿児島市名山町",130.557286,31.594374,NA,NA,0,242,"鹿児島市電２系統","鹿児島市電２系統",NA,NA,0,99,"鹿児島市交通局","鹿児島市交通局","鹿児島市交通局","http://www.kotsu-city-kagoshima.jp/",0,0
1111910,"木古内",99108,1,"049-0422","上磯郡木古内町本町",140.434004,41.677642,NA,NA,0,248,"道南いさりび鉄道線","道南いさりび鉄道線",NA,NA,0,99,"道南いさりび鉄道","道南いさりび鉄道株式会社","道南いさりび","http://www.shr-isaribi.jp",0,0
9980914,"木屋町",99809,38,"790-0821","松山市木屋町３",132.760776,33.853483,NA,NA,0,226,"伊予鉄道環状線","伊予鉄道２系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
3300205,"木幡",33002,26,"611-0002","京都府宇治市木幡",135.796047,34.925859,NA,NA,0,23,"京阪宇治線","京阪宇治線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0
9963506,"木幡",99635,28,"651-2222","神戸市西区押部谷町木津字居垣内５４-２",135.071218,34.748308,NA,NA,0,204,"粟生線","神鉄粟生線","D53924","朱",0,99,"神戸電鉄","神戸電鉄株式会社","神鉄","http://www.shintetsu.co.jp/",0,0
1133001,"木更津",11330,12,"292-0831","木更津市富士見１丁目",139.92611,35.381668,NA,NA,0,2,"JR久留里線","JR久留里線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1161701,"木津",11617,26,"619-0214","木津川市木津",135.824794,34.735962,NA,NA,0,4,"学研都市線","JR片町線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
1161819,"木津",11618,26,"619-0214","木津川市木津",135.824794,34.735962,NA,NA,0,4,"奈良線","奈良線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
9963505,"木津",99635,28,"651-2222","神戸市西区押部谷町木津字勝田９６４-３",135.088406,34.744106,NA,NA,0,204,"粟生線","神鉄粟生線","D53924","朱",0,99,"神戸電鉄","神戸電鉄株式会社","神鉄","http://www.shintetsu.co.jp/",0,0
9910621,"末広町",99106,1,"040-0053","函館市末広町２１番",140.711989,41.766879,NA,NA,0,102,"函館市電５系統","函館市電５系統",NA,NA,0,99,"函館市交通局","函館市交通局","函館市電","http://www.city.hakodate.hokkaido.jp/transport/",0,0
9941425,"末広町",99414,16,"933-0024","高岡市宮脇町１００３番地先",137.013148,36.744825,NA,NA,0,163,"万葉線","万葉線",NA,NA,0,99,"万葉線","万葉線株式会社","万葉線","http://www1.coralnet.or.jp/manyosen/",0,0
9930421,"本八幡",99304,12,"272-0021","市川市八幡２丁目",139.926628,35.722929,NA,NA,0,119,"都営新宿線","都営新宿線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
1132502,"本千葉",11325,12,"260-0854","千葉市中央区長洲町１丁目",140.120987,35.601202,NA,NA,0,2,"JR内房線","JR内房線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9940913,"本宮",99409,16,"930-1455","富山市本宮",137.395716,36.574919,NA,NA,0,160,"富山地鉄立山線","富山地鉄立山線",NA,NA,0,99,"富山地方鉄道","富山地方鉄道株式会社","富山地鉄","http://www.chitetsu.co.jp/",0,0
9931207,"本宿",99312,10,"376-0143","桐生市黒保根町宿廻",139.259306,36.481391,NA,NA,0,126,"わたらせ渓谷線","わたらせ渓谷鐵道わたらせ渓谷線",NA,NA,0,99,"わたらせ渓谷鐵道","わたらせ渓谷鐵道株式会社","わたらせ渓谷鐵道","http://www.watetsu.com/",0,0
9951316,"本山",99513,23,"464-0821","名古屋市千種区末盛通５-１３-３",136.963441,35.163923,NA,NA,0,179,"名古屋市営地下鉄東山線","名古屋市営地下鉄東山線","FFCC00","菜種色",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
9951425,"本山",99514,23,"464-0821","名古屋市千種区末盛通５-１３-３",136.963441,35.163923,NA,NA,0,179,"名古屋市営地下鉄名城線","名古屋市営地下鉄名城線","9B74C1","藤色",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
9991137,"本山",99911,42,"858-0905","佐世保市下本山町",129.682099,33.207029,NA,NA,0,234,"西九州線(伊万里～佐世保)","松浦鉄道西九州線(伊万里～佐世保)",NA,NA,0,99,"松浦鉄道","松浦鉄道株式会社","松浦鉄道","http://www.matutetu.com/",0,0
9971221,"本川町",99712,34,"730-0802","広島市中区本川町１",132.450485,34.396942,NA,NA,0,222,"広電３号線","広電３号線",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
9971412,"本川町",99714,34,"730-0802","広島市中区本川町１",132.450485,34.396942,NA,NA,0,222,"広電６号線(江波線)","広電６号線(江波線)",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
9971506,"本川町",99715,34,"730-0802","広島市中区本川町１",132.450485,34.396942,NA,NA,0,222,"広電７号線","広電７号線",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
9962003,"本町",99620,27,"541-0055","大阪市中央区船場中央４-１-６",135.498982,34.681936,NA,NA,0,249,"大阪メトロ四つ橋線","高速電気軌道第3号線","0078ba","縹",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0
9962107,"本町",99621,27,"541-0055","大阪市中央区船場中央４-１-６",135.498982,34.681936,NA,NA,0,249,"大阪メトロ中央線","高速電気軌道第4号線","019a66","緑",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0
9980915,"本町六丁目",99809,38,"790-0811","松山市本町６",132.758473,33.853472,NA,NA,0,226,"伊予鉄道環状線","伊予鉄道２系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9981201,"本町六丁目",99812,38,"790-0811","松山市本町６",132.758473,33.853472,NA,NA,0,226,"伊予鉄道本町線","伊予鉄道６系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9971010,"本通",99710,34,"730-0035","広島市中区本通６-３０",132.457003,34.393377,NA,NA,0,222,"広電１号線(宇品線)","広電１号線(宇品線)",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
9971218,"本通",99712,34,"730-0035","広島市中区本通６-３０",132.457003,34.393377,NA,NA,0,222,"広電３号線","広電３号線",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
9971509,"本通",99715,34,"730-0035","広島市中区本通６-３０",132.457003,34.393377,NA,NA,0,222,"広電７号線","広電７号線",NA,NA,0,99,"広島電鉄","広島電鉄株式会社","広電","http://www.hiroden.co.jp/",0,0
3600309,"本郷",36003,40,"830-1211","三井郡大刀洗町大字本郷字桑木２７４０-２",130.628893,33.385013,NA,NA,0,26,"西鉄甘木線","西鉄甘木線",NA,NA,0,36,"西日本鉄道","西日本鉄道株式会社","西鉄","http://www.nishitetsu.co.jp/",2,0
9940505,"本郷",99405,20,"380-0803","長野市三輪３-１５-９",138.204014,36.662567,NA,NA,0,158,"長野電鉄長野線","長野電鉄長野線",NA,NA,0,99,"長野電鉄","長野電鉄株式会社","長電","http://www.nagaden-net.co.jp/",0,0
9951321,"本郷",99513,23,"465-0024","名古屋市名東区本郷２-１５３",137.013425,35.175453,NA,NA,0,179,"名古屋市営地下鉄東山線","名古屋市営地下鉄東山線","FFCC00","菜種色",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
9930109,"本郷三丁目",99301,13,"113-0033","文京区本郷２-３９-１",139.760095,35.707462,NA,NA,0,119,"都営大江戸線","都営大江戸線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
1110919,"札幌",11109,1,"060-0806","札幌市北区北６条西４丁目",141.350768,43.068612,NA,NA,0,1,"JR千歳線","JR千歳線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0
1111201,"札幌",11112,1,"060-0806","札幌市北区北６条西４丁目",141.350768,43.068612,NA,NA,0,1,"JR札沼線","JR札沼線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0
9910608,"杉並町",99106,1,"040-0004","函館市杉並町２１番",140.759304,41.788689,NA,NA,0,102,"函館市電５系統","函館市電５系統",NA,NA,0,99,"函館市交通局","函館市交通局","函館市電","http://www.city.hakodate.hokkaido.jp/transport/",0,0
2700135,"杉田",27001,14,"235-0033","横浜市磯子区杉田２-１-９",139.615734,35.383796,NA,NA,0,17,"京急本線","京急本線",NA,NA,0,27,"京急電鉄","京浜急行電鉄株式会社","京急","http://www.keikyu.co.jp/",2,0
9933808,"村上",99338,12,"276-0028","八千代市村上字辺田前４０８９-２",140.118375,35.72371,NA,NA,0,150,"東葉高速線","東葉高速鉄道東葉高速線",NA,NA,0,99,"東葉高速鉄道","東葉高速鉄道株式会社","東葉高速鉄道","http://www.toyokosoku.co.jp/",0,0
9940511,"村山",99405,20,"382-0054","須坂市高梨町流３０３-２",138.279556,36.659295,NA,NA,0,158,"長野電鉄長野線","長野電鉄長野線",NA,NA,0,99,"長野電鉄","長野電鉄株式会社","長電","http://www.nagaden-net.co.jp/",0,0
1141008,"東三条",11410,15,"955-0047","三条市東三条１丁目",138.973703,37.628491,NA,NA,0,2,"JR弥彦線","JR弥彦線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9930131,"東中野",99301,13,"164-0003","中野区東中野４丁目",139.682987,35.706891,NA,NA,0,119,"都営大江戸線","都営大江戸線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
1130224,"東京",11302,13,"100-0005","東京都千代田区丸の内一丁目9-1",139.766103,35.681391,1914-12-20,NA,0,2,"JR山手線","JR山手線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1130801,"東京",11308,13,"100-0005","東京都千代田区丸の内一丁目",139.766103,35.681391,NA,NA,0,2,"JR横須賀線","JR横須賀線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1131101,"東京",11311,13,"100-0005","東京都千代田区丸の内一丁目",139.766103,35.681391,NA,NA,0,2,"JR中央本線(東京～塩尻)","JR中央本線(東京～塩尻)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1131201,"東京",11312,13,"100-0005","東京都千代田区丸の内一丁目",139.766103,35.681391,NA,NA,0,2,"JR中央線(快速)","JR中央線(快速)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1131401,"東京",11314,13,"100-0005","東京都千代田区丸の内一丁目",139.766103,35.681391,NA,NA,0,2,"JR総武本線","JR総武本線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1132601,"東京",11326,13,"100-0005","東京都千代田区丸の内一丁目",139.766103,35.681391,NA,NA,0,2,"JR京葉線","JR京葉線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1132809,"東京",11328,13,"100-0005","東京都千代田区丸の内一丁目",139.766103,35.681391,NA,NA,0,2,"JR成田エクスプレス","JR成田エクスプレス",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1133222,"東京",11332,13,"100-0005","東京都千代田区丸の内一丁目",139.766103,35.681391,NA,NA,0,2,"JR京浜東北線","JR京浜東北線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1134301,"東京",11343,13,"100-0005","東京都千代田区丸の内一丁目9-1",139.766103,35.681391,1914-12-20,NA,0,2,"上野東京ライン","上野東京ライン",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
2800209,"東京",28002,13,"100-0005","東京都千代田区丸の内一丁目",139.764708,35.681753,NA,NA,0,18,"東京メトロ丸ノ内線","東京メトロ丸ノ内線","E60012","レッド",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0
2200205,"東吾野",22002,11,"357-0211","飯能市平戸２２０",139.260281,35.892439,NA,NA,0,12,"西武秩父線","西武秩父線",NA,NA,0,22,"西武鉄道","西武鉄道株式会社","西武","http://www.seibu-group.co.jp/railways/",2,0
3101606,"東山",31016,29,"630-0225","生駒市東山町１１４４-１２",135.7085,34.648633,NA,NA,0,21,"近鉄生駒線","近鉄生駒線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0
9961110,"東山",99611,26,"605-0022","京都市東山区大井手町",135.780448,35.009425,NA,NA,0,195,"京都市営地下鉄東西線","京都市営地下鉄東西線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0
9970610,"東山",99706,33,"703-8291","岡山市徳吉町２-１０",133.942759,34.656245,NA,NA,0,219,"東山線","岡山電軌東山本線",NA,NA,0,99,"岡山電気軌道","岡山電気軌道株式会社","岡電","http://www.okayama-kido.co.jp/",0,0
1170332,"東山公園",11703,31,"683-0006","米子市車尾",133.351902,35.430753,NA,NA,0,4,"JR伯備線","JR伯備線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
9951317,"東山公園",99513,23,"464-0807","名古屋市千種区東山通５-１",136.972873,35.160454,NA,NA,0,179,"名古屋市営地下鉄東山線","名古屋市営地下鉄東山線","FFCC00","菜種色",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
1163119,"東岡山",11631,33,"703-8217","岡山市土田",133.988103,34.685633,NA,NA,0,4,"JR赤穂線","JR赤穂線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
9930707,"東川口",99307,11,"333-0811","川口市戸塚１丁目",139.74398,35.876211,NA,NA,0,121,"埼玉高速鉄道線","埼玉高速鉄道線",NA,NA,0,99,"埼玉高速鉄道","埼玉高速鉄道株式会社","埼玉高速鉄道","http://www.s-rail.co.jp/",0,0
2400401,"東府中",24004,13,"183-0015","府中市清水が丘１-８-３",139.495257,35.668766,NA,NA,0,14,"京王競馬場線","京王競馬場線",NA,NA,0,24,"京王電鉄","京王電鉄株式会社","京王","http://www.keio.co.jp/",2,0
9932401,"東成田",99324,12,"286-0104","成田市古込字込前１２４",140.387225,35.770091,NA,NA,0,137,"芝山鉄道線","芝山鉄道線",NA,NA,0,99,"芝山鉄道","芝山鉄道株式会社","芝山鉄道","http://www.sibatetu.co.jp/",0,0
1133312,"東戸塚",11333,14,"244-0801","横浜市戸塚区品濃町",139.556794,35.430353,NA,NA,0,2,"JR湘南新宿ライン","JR湘南新宿ライン",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9930103,"東新宿",99301,13,"160-0022","新宿区新宿７-２７-３",139.707549,35.69792,NA,NA,0,119,"都営大江戸線","都営大江戸線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
9932817,"東新川",99328,10,"376-0121","桐生市新里町新川３９０６",139.267591,36.422002,NA,NA,0,141,"上毛電気鉄道上毛線","上毛電気鉄道上毛線",NA,NA,0,99,"上毛電気鉄道","上毛電気鉄道株式会社","上電","http://www.jomorailway.com/",0,0
2200901,"東村山",22009,13,"189-0014","東村山市本町２-３-３２",139.465839,35.76006,NA,NA,0,12,"西武西武園線","西武西武園線",NA,NA,0,22,"西武鉄道","西武鉄道株式会社","西武","http://www.seibu-group.co.jp/railways/",2,0
2201005,"東村山",22010,13,"189-0014","東村山市本町２-３-３２",139.465839,35.76006,NA,NA,0,12,"西武国分寺線","西武国分寺線",NA,NA,0,22,"西武鉄道","西武鉄道株式会社","西武","http://www.seibu-group.co.jp/railways/",2,0
2300605,"東松戸",23006,12,"270-2221","千葉県松戸市紙敷447",139.942957,35.769954,1991-03-31,NA,0,13,"成田スカイアクセス","京成成田空港線",NA,NA,0,23,"京成電鉄","京成電鉄株式会社","京成","http://www.keisei.co.jp/",2,0
