"S_ID","S_Name","L_ID","Pref","Zipcode","Address","Longitude","Latitude","Open","Close","S_Status","C_ID","L_Name","L_Name2","L_Color","L_Color2","L_Status","R_ID","C_Name","C_Name2","C_Name3","C_URL","C_Type","C_Status","NN_Index","Name","Company","Line","TypeS","TypeC","P2011","P2012","P2013","P2014","P2015","P2016","P2017","Diff"
3101505,"加茂",31015,24,"517-0041","鳥羽市岩倉町大野４７０-３",136.846562,34.444164,NA,NA,0,21,"近鉄志摩線","近鉄志摩線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,1926,"加茂","近畿日本鉄道","志摩線",12,4,242,184,184,184,210,210,210,"O"
1170603,"加茂中",11706,32,"699-1106","雲南市加茂町加茂中",132.910548,35.344096,NA,NA,0,4,"JR木次線","JR木次線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1929,"加茂中","西日本旅客鉄道","木次線",11,2,149,153,177,164,178,140,146,"O"
9932103,"加茂宮",99321,11,"331-0812","さいたま市北区宮原町１-３０５",139.616688,35.93568,NA,NA,0,134,"ニューシャトル","埼玉新都市交通伊奈線",NA,NA,0,99,"埼玉新都市交通","埼玉新都市交通株式会社","埼玉新都市交通","http://www5.ocn.ne.jp/~snut/",0,0,1930,"加茂宮","埼玉新都市交通","伊奈線",16,5,5156,5409,5500,5578,5634,5553,5586,"O"
1163948,"加茂郷",11639,30,"649-0122","海南市下津町黒田",135.159963,34.125794,NA,NA,0,4,"きのくに線","JR紀勢本線(新宮～和歌山)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1931,"加茂郷","西日本旅客鉄道","紀勢線",11,2,1919,1848,1808,1632,1692,1610,1514,"O"
9952503,"加茂野",99525,21,"505-0053","美濃加茂市加茂野町木野西河折",136.985062,35.460927,NA,NA,0,184,"長良川鉄道越美南線","長良川鉄道越美南線",NA,NA,0,99,"長良川鉄道","長良川鉄道株式会社","長鉄","http://www.nagatetsu.co.jp/",0,0,1932,"加茂野","長良川鉄道","越美南線",12,5,101,97,85,113,117,112,108,"O"
9941618,"加賀一の宮",99416,17,"920-2115","石川県白山市白山町",136.632878,36.437691,1927-06-12,2009-11-01,2,165,"北陸鉄道石川線","北陸鉄道石川線",NA,NA,0,99,"北陸鉄道","北陸鉄道株式会社","北鉄","http://www.hokutetsu.co.jp/",0,0,10312,"鶴来","北陸鉄道","石川線",12,4,830,922,980,979,1070,1045,1102,""
1141531,"加賀温泉",11415,17,"922-0423","加賀市作見町",136.350337,36.320562,NA,NA,0,4,"JR北陸本線(米原～金沢)","JR北陸本線(米原～金沢)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1933,"加賀温泉","西日本旅客鉄道","北陸線",11,2,3859,3852,3885,3822,4458,4430,4337,"O"
1141539,"加賀笠間",11415,17,"924-0063","白山市笠間町",136.527434,36.502935,NA,NA,0,4,"JR北陸本線(米原～金沢)","JR北陸本線(米原～金沢)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1934,"加賀笠間","西日本旅客鉄道","北陸線",11,2,2993,2996,3065,2978,3104,3238,3325,"O"
2100235,"加須",21002,11,"347-0055","加須市中央１丁目",139.595584,36.122992,NA,NA,0,11,"東武伊勢崎線","東武伊勢崎線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0,1935,"加須","東武鉄道","伊勢崎線",12,4,14254,14399,14615,14087,14133,13942,13789,"O"
9950605,"助信",99506,22,"430-0911","浜松市中区新津町２８-４",137.738697,34.724303,NA,NA,0,173,"遠州鉄道鉄道線","遠州鉄道鉄道線",NA,NA,0,99,"遠州鉄道","遠州鉄道株式会社","遠鉄","http://www.entetsu.co.jp/",0,0,1936,"助信","遠州鉄道","鉄道線",12,4,2236,2289,2257,2379,2484,2525,2584,"O"
9960404,"勅旨",99604,25,"529-1804","甲賀市信楽町勅旨字鳥居迫",136.073102,34.893681,NA,NA,0,191,"信楽高原鐵道信楽線","信楽高原鐵道信楽線",NA,NA,0,99,"信楽高原鐵道","信楽高原鐵道株式会社","信楽高原鐵道","http://www.biwa.ne.jp/skr/",0,0,1937,"勅旨","信楽高原鐵道","信楽線",12,5,198,200,176,160,172,214,152,"O"
1111102,"勇払",11111,1,"059-1372","苫小牧市字勇払",141.727667,42.632805,NA,NA,0,1,"JR日高本線","JR日高本線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0,1938,"勇払","北海道旅客鉄道","日高線",11,2,50,48,36,32,0,0,0,"O"
1111550,"勇知",11115,1,"098-4581","稚内市字抜海村上勇知",141.685151,45.259339,NA,NA,0,1,"JR宗谷本線","JR宗谷本線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0,1939,"勇知","北海道旅客鉄道","宗谷線",11,2,0,2,2,4,0,0,0,"O"
9910705,"勇足",99107,1,"089-3281","中川郡本別町勇足元町２４-１４",143.525248,43.089155,NA,NA,2,103,"ふるさと銀河線","北海道ちほく高原鉄道ふるさと銀河線",NA,NA,2,99,"北海道ちほく高原鉄道","北海道ちほく高原鉄道株式会社","北海道ちほく高原鉄道",NA,0,2,6472,"池田","北海道旅客鉄道","根室線",11,2,606,594,540,514,514,120,508,""
9992224,"動植物園入口",99922,43,"862-0908","熊本市新生１丁目地先",130.754707,32.78051,NA,NA,0,241,"熊本市電Ａ系統","熊本市電Ａ系統",NA,NA,0,99,"熊本市交通局","熊本市交通局","熊本市交通局","http://www.kotsu-kumamoto.jp/",0,0,1940,"動植物園入口","熊本市","健軍線",21,3,647,650,779,679,741,584,579,"O"
9992326,"動植物園入口",99923,43,"862-0908","熊本市新生１丁目地先",130.754707,32.78051,NA,NA,0,241,"熊本市電Ｂ系統","熊本市電Ｂ系統",NA,NA,0,99,"熊本市交通局","熊本市交通局","熊本市交通局","http://www.kotsu-kumamoto.jp/",0,0,1940,"動植物園入口","熊本市","健軍線",21,3,647,650,779,679,741,584,579,"O"
1141532,"動橋",11415,17,"922-0331","加賀市動橋町",136.383027,36.328428,NA,NA,0,4,"JR北陸本線(米原～金沢)","JR北陸本線(米原～金沢)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1941,"動橋","西日本旅客鉄道","北陸線",11,2,1113,1134,1168,1116,1110,1156,1163,"O"
9933207,"動物公園",99332,12,"264-0037","千葉市若葉区源町４０７-７",140.125437,35.642585,NA,NA,0,144,"千葉都市モノレール２号線","千葉都市モノレール２号線",NA,NA,0,99,"千葉都市モノレール","千葉都市モノレール株式会社","千葉モノレール","http://www.chiba-monorail.co.jp/",0,0,1942,"動物公園","千葉都市モノレール","2号線",22,5,1218,1314,1312,1323,1284,1464,1461,"O"
3001903,"動物園",30019,23,"484-0081","犬山市大字犬山字官林",136.956687,35.390318,NA,NA,2,20,"犬山モノレール","名鉄モンキーパークモノレール線",NA,NA,2,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0,7045,"犬山遊園","名古屋鉄道","犬山線",12,4,0,0,0,0,0,0,0,""
9961812,"動物園前",99618,27,"557-0002","大阪市西成区太子１-６-１２",135.504413,34.648815,NA,NA,0,249,"大阪メトロ御堂筋線","高速電気軌道第1号線","e5171f","臙脂",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0,1943,"動物園前","大阪市","1号線(御堂筋線)",21,3,22500,22437,23125,24651,26968,26107,29282,"O"
9962309,"動物園前",99623,27,"557-0002","大阪市西成区太子１-６-１２",135.504413,34.648815,NA,NA,0,249,"大阪メトロ堺筋線","高速電気軌道第6号線","814721","マルーン",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0,1943,"動物園前","大阪市","1号線(御堂筋線)",21,3,22500,22437,23125,24651,26968,26107,29282,"O"
1180820,"務田",11808,38,"798-1113","宇和島市三間町迫目",132.600238,33.282862,NA,NA,0,5,"しまんとグリーンライン","JR予土線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0,1945,"務田","四国旅客鉄道","予土線",11,2,74,94,106,100,102,84,82,"O"
9930118,"勝どき",99301,13,"104-0054","中央区勝どき２-１０-１５",139.776442,35.658507,NA,NA,0,119,"都営大江戸線","都営大江戸線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0,1946,"勝どき","東京都","12号線大江戸線",12,3,76086,84940,90601,93798,98421,99517,102315,"O"
1142121,"勝原",11421,18,"912-0155","大野市西勝原",136.597151,35.967512,NA,NA,0,4,"九頭竜線","JR越美北線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1947,"勝原","西日本旅客鉄道","越美北線",11,2,2,2,3,2,4,4,2,"O"
9941923,"勝山",99419,18,"911-0831","勝山市遅羽町比島３４字",136.492079,36.056362,NA,NA,0,167,"えちぜん鉄道勝山永平寺線","えちぜん鉄道勝山永平寺線",NA,NA,0,99,"えちぜん鉄道","えちぜん鉄道株式会社","えち鉄","http://www.echizen-tetudo.co.jp/",0,0,1948,"勝山","えちぜん鉄道","勝山永平寺線",12,5,663,686,653,695,726,772,759,"O"
9980818,"勝山町",99808,38,"790-0878","松山市勝山町２",132.774818,33.841709,NA,NA,0,226,"伊予鉄道環状線","伊予鉄道１系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0,1949,"勝山町","伊予鉄道","城南線",21,4,1554,1563,1622,1632,1659,1655,1700,"O"
9980906,"勝山町",99809,38,"790-0878","松山市勝山町２",132.774818,33.841709,NA,NA,0,226,"伊予鉄道環状線","伊予鉄道２系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0,1949,"勝山町","伊予鉄道","城南線",21,4,1554,1563,1622,1632,1659,1655,1700,"O"
9981006,"勝山町",99810,38,"790-0878","松山市勝山町２",132.774818,33.841709,NA,NA,0,226,"伊予鉄道市駅線","伊予鉄道３系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0,1949,"勝山町","伊予鉄道","城南線",21,4,1554,1563,1622,1632,1659,1655,1700,"O"
9981108,"勝山町",99811,38,"790-0878","松山市勝山町２",132.774818,33.841709,NA,NA,0,226,"伊予鉄道松山駅前線","伊予鉄道５系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0,1949,"勝山町","伊予鉄道","城南線",21,4,1554,1563,1622,1632,1659,1655,1700,"O"
1141107,"勝川",11411,23,"486-0931","春日井市松新町６丁目",136.956285,35.22982,NA,NA,0,3,"JR中央本線(名古屋～塩尻)","JR中央本線(名古屋～塩尻)",NA,NA,0,11,"JR東海","東海旅客鉄道株式会社","JR東海","http://jr-central.co.jp/",1,0,1951,"勝川","東海旅客鉄道","中央線",11,2,0,0,0,0,0,0,0,"O"
9951006,"勝川",99510,23,"486-0931","春日井市松新町６丁目",136.952734,35.227821,NA,NA,0,176,"東海交通事業城北線","東海交通事業城北線",NA,NA,0,99,"東海交通事業","株式会社東海交通事業","東海交通事業","http://www.tkj-i.co.jp/",0,0,1950,"勝川","東海交通事業","城北線",12,4,413,441,447,449,439,473,468,"O"
3001306,"勝幡",30013,23,"496-8001","愛西市勝幡町五俵入２２６６-４",136.750082,35.195143,NA,NA,0,20,"名鉄津島線","名鉄津島線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0,1952,"勝幡","名古屋鉄道","津島線",12,4,0,0,0,0,0,0,0,"O"
1121421,"勝木",11214,15,"959-3942","村上市勝木",139.517468,38.490315,NA,NA,0,2,"JR羽越本線","JR羽越本線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1953,"勝木","東日本旅客鉄道","羽越線",11,2,0,0,0,0,0,0,0,"O"
1131124,"勝沼ぶどう郷",11311,19,"409-1302","甲州市勝沼町菱山",138.74323,35.67279,NA,NA,0,2,"JR中央本線(東京～塩尻)","JR中央本線(東京～塩尻)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1954,"勝沼ぶどう郷","東日本旅客鉄道","中央線",11,2,854,840,942,958,970,958,902,"O"
1132421,"勝浦",11324,12,"299-5225","勝浦市墨名",140.312142,35.152722,NA,NA,0,2,"JR外房線","JR外房線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1955,"勝浦","東日本旅客鉄道","外房線",11,2,2540,2348,2424,2430,2346,2280,2194,"O"
1180226,"勝瑞",11802,36,"771-1271","板野郡藍住町勝瑞",134.528225,34.128063,NA,NA,0,5,"JR高徳線","JR高徳線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0,1956,"勝瑞","四国旅客鉄道","高徳線",11,2,2278,2366,2424,2364,2340,2388,2410,"O"
1122918,"勝田",11229,8,"312-0045","ひたちなか市勝田中央",140.524482,36.394033,NA,NA,0,2,"JR常磐線(取手～いわき)","JR常磐線(取手～いわき)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1957,"勝田","東日本旅客鉄道","常磐線",11,2,23634,23606,24346,25024,25312,25872,26362,"O"
9931509,"勝田",99315,8,"312-0045","ひたちなか市勝田中央",140.524482,36.394033,NA,NA,0,129,"ひたちなか海浜鉄道湊線","ひたちなか海浜鉄道湊線",NA,NA,0,99,"ひたちなか海浜鉄道","ひたちなか海浜鉄道株式会社","ひたちなか海浜鉄道","http://www.hitachinaka-rail.co.jp/",0,0,1957,"勝田","東日本旅客鉄道","常磐線",11,2,23634,23606,24346,25024,25312,25872,26362,"O"
2300131,"勝田台",23001,12,"276-0023","八千代市勝田台１-８-１",140.126053,35.715445,NA,NA,0,13,"京成本線","京成本線",NA,NA,0,23,"京成電鉄","京成電鉄株式会社","京成","http://www.keisei.co.jp/",2,0,1959,"勝田台","京成電鉄","本線",12,4,51793,52839,54103,53652,54748,54396,53800,"O"
1191109,"勝野",11911,40,"820-1102","鞍手郡小竹町赤地字兵丹",130.715893,33.728338,NA,NA,0,6,"福北ゆたか線(折尾～桂川)","JR筑豊本線(折尾～桂川)",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0,1960,"勝野","九州旅客鉄道","筑豊線",11,2,0,0,0,0,0,0,0,"O"
1172410,"勝間",11724,35,"745-0612","周南市呼坂",131.953979,34.042008,NA,NA,0,4,"JR岩徳線","JR岩徳線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1961,"勝間","西日本旅客鉄道","岩徳線",11,2,380,366,355,340,348,342,323,"O"
1163407,"勝間田",11634,33,"709-4316","勝田郡勝央町勝間田",134.118971,35.035882,NA,NA,0,4,"JR姫新線(佐用～新見)","JR姫新線(佐用～新見)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1962,"勝間田","西日本旅客鉄道","姫新線",11,2,316,387,342,304,266,288,288,"O"
1142209,"勢浜",11422,18,"917-0043","小浜市西勢",135.708039,35.481192,NA,NA,0,4,"JR小浜線","JR小浜線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1963,"勢浜","西日本旅客鉄道","小浜線",11,2,65,71,69,56,62,68,67,"O"
3101610,"勢野北口",31016,29,"636-0811","生駒郡三郷町勢野東４-３-５０",135.700979,34.606098,NA,NA,0,21,"近鉄生駒線","近鉄生駒線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,1964,"勢野北口","近畿日本鉄道","生駒線",12,4,1951,1819,1819,1819,1896,1896,1896,"O"
9921408,"勾当台公園",99214,4,"980-0014","仙台市青葉区本町３-９-２",140.871292,38.266304,NA,NA,0,115,"仙台市営地下鉄南北線","仙台市営地下鉄南北線",NA,NA,0,99,"仙台市交通局","仙台市交通局","仙台市交通局","http://www.kotsu.city.sendai.jp/",0,0,1965,"勾当台公園","仙台市","南北線",12,3,25444,27448,28452,28760,30276,32750,33646,"O"
9990403,"勾金",99904,40,"822-1405","田川郡香春町大字中津原",130.841939,33.651568,NA,NA,0,230,"田川線","平成筑豊鉄道田川線",NA,NA,0,99,"平成筑豊鉄道","平成筑豊鉄道株式会社","平成筑豊鉄道","http://www.heichiku.net/",0,0,1966,"勾金","平成筑豊鉄道","田川線",12,5,354,330,336,354,354,319,293,"O"
1122930,"勿来",11229,7,"979-0146","いわき市勿来町関田寺下",140.786506,36.883883,NA,NA,0,2,"JR常磐線(取手～いわき)","JR常磐線(取手～いわき)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1967,"勿来","東日本旅客鉄道","常磐線",11,2,1534,1612,1548,1540,1546,1790,1724,"O"
9910205,"北12条",99102,1,"001-0012","札幌市北区北１２条西４",141.348403,43.074829,NA,NA,0,101,"札幌市営地下鉄南北線","札幌市営地下鉄南北線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0,1968,"北12条","札幌市","南北線",16,3,9040,9228,9482,9474,9548,9682,9838,"O"
9910306,"北13条東",99103,1,"065-0013","札幌市東区北１３条東２",141.354851,43.07689,NA,NA,0,101,"札幌市営地下鉄東豊線","札幌市営地下鉄東豊線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0,1969,"北13条東","札幌市","東豊線",16,3,6430,6762,7046,7274,7316,7640,7522,"O"
9910204,"北18条",99102,1,"001-0018","札幌市北区北１８条西４",141.346686,43.081568,NA,NA,0,101,"札幌市営地下鉄南北線","札幌市営地下鉄南北線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0,1970,"北18条","札幌市","南北線",16,3,14586,14964,15198,14936,14844,15348,15374,"O"
9910203,"北24条",99102,1,"001-0023","札幌市北区北２３条西４",141.344604,43.089811,NA,NA,0,101,"札幌市営地下鉄南北線","札幌市営地下鉄南北線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0,1971,"北24条","札幌市","南北線",16,3,27130,27666,28110,27936,27794,28762,28940,"O"
9910202,"北34条",99102,1,"001-0033","札幌市北区北３３条西４",141.342028,43.099883,NA,NA,0,101,"札幌市営地下鉄南北線","札幌市営地下鉄南北線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0,1972,"北34条","札幌市","南北線",16,3,13746,13952,14080,14150,14254,14674,14730,"O"
1111302,"北一已",11113,1,"074-0028","深川市一已町一已",142.014721,43.742021,NA,NA,0,1,"JR留萌本線","JR留萌本線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0,1973,"北一已","北海道旅客鉄道","留萌線",11,2,0,0,0,0,0,0,0,"O"
1141007,"北三条",11410,15,"955-0072","三条市元町",138.956006,37.632702,NA,NA,0,2,"JR弥彦線","JR弥彦線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1974,"北三条","東日本旅客鉄道","弥彦線",11,2,796,826,834,864,786,806,778,"O"
1121001,"北上",11210,3,"024-0061","北上市大通り１丁目",141.121221,39.281196,NA,NA,0,2,"JR北上線","JR北上線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1976,"北上","東日本旅客鉄道","東北線",11,2,6934,7114,7494,7666,7532,7530,7654,"O"
1123174,"北上",11231,3,"024-0061","北上市大通り１丁目",141.121221,39.281196,NA,NA,0,2,"JR東北本線(黒磯～利府・盛岡)","JR東北本線(黒磯～利府・盛岡)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1976,"北上","東日本旅客鉄道","東北線",11,2,6934,7114,7494,7666,7532,7530,7654,"O"
1132309,"北上尾",11323,11,"362-0016","上尾市原新町",139.577223,35.985632,NA,NA,0,2,"JR高崎線","JR高崎線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1978,"北上尾","東日本旅客鉄道","高崎線",11,2,28344,28822,29504,30300,29924,30794,30990,"O"
1132118,"北与野",11321,11,"338-0001","さいたま市中央区上落合",139.628521,35.890678,NA,NA,0,2,"JR埼京線","JR埼京線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1979,"北与野","東日本旅客鉄道","東北線（埼京線）",11,2,16142,16294,16182,16910,17402,18176,18692,"O"
1140123,"北中込",11401,20,"385-0051","佐久市大字中込",138.476661,36.254923,NA,NA,0,2,"八ヶ岳高原線","JR小海線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1980,"北中込","東日本旅客鉄道","小海線",11,2,0,0,0,0,0,0,0,"O"
9921318,"北丸森",99213,4,"981-2106","伊具郡丸森町木沼",140.771832,37.943103,NA,NA,0,114,"阿武隈急行線","阿武隈急行線",NA,NA,0,99,"阿武隈急行","阿武隈急行株式会社","阿武急","http://www.abukyu.co.jp/",0,0,1981,"北丸森","阿武隈急行","阿武隈急行線",12,5,20,28,25,18,21,22,21,"O"
9980705,"北久米",99807,38,"790-0923","松山市北久米町",132.798664,33.819277,NA,NA,0,226,"伊予鉄道横河原線","伊予鉄道横河原線",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0,1982,"北久米","伊予鉄道","横河原線",12,4,1242,1218,1214,1194,1254,1259,1161,"O"
2700503,"北久里浜",27005,14,"239-0807","横須賀市根岸町２-２０６",139.686368,35.249355,NA,NA,0,17,"京急久里浜線","京急久里浜線",NA,NA,0,27,"京急電鉄","京浜急行電鉄株式会社","京急","http://www.keikyu.co.jp/",2,0,1983,"北久里浜","京浜急行電鉄","久里浜線",12,4,24971,25197,27332,27332,27581,27261,26595,"O"
1122625,"北五泉",11226,15,"959-1814","五泉市北五泉駅前",139.169758,37.746785,NA,NA,0,2,"森と水とロマンの鉄道","JR磐越西線(森と水とロマンの鉄道)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1984,"北五泉","東日本旅客鉄道","磐越西線",11,2,1292,1320,1400,1406,1360,1474,1512,"O"
1121703,"北仙台",11217,4,"981-0913","仙台市青葉区昭和町",140.869885,38.281594,NA,NA,0,2,"JR仙山線","JR仙山線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1986,"北仙台","東日本旅客鉄道","仙山線",11,2,8406,8128,8554,8908,8898,9120,9246,"O"
9921406,"北仙台",99214,4,"981-0913","仙台市青葉区昭和町",140.868899,38.28245,NA,NA,0,115,"仙台市営地下鉄南北線","仙台市営地下鉄南北線",NA,NA,0,99,"仙台市交通局","仙台市交通局","仙台市交通局","http://www.kotsu.city.sendai.jp/",0,0,1985,"北仙台","仙台市","南北線",12,3,12882,13768,14298,14458,15208,16360,17022,"O"
1162907,"北伊丹",11629,28,"664-0831","伊丹市北伊丹９丁目",135.419326,34.801349,NA,NA,0,4,"JR宝塚線","JR福知山線(新大阪～篠山口)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1987,"北伊丹","西日本旅客鉄道","福知山線",11,2,10251,10340,10237,10132,10370,10740,11179,"O"
1180703,"北伊予",11807,38,"791-3161","伊予郡松前町大字神崎",132.748774,33.787441,NA,NA,0,5,"JR予讃・内子線","JR予讃・内子線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0,1988,"北伊予","四国旅客鉄道","予讃線",11,2,554,546,548,486,464,476,486,"O"
9991144,"北佐世保",99911,42,"857-0016","佐世保市俵町",129.720446,33.18717,NA,NA,0,234,"西九州線(伊万里～佐世保)","松浦鉄道西九州線(伊万里～佐世保)",NA,NA,0,99,"松浦鉄道","松浦鉄道株式会社","松浦鉄道","http://www.matutetu.com/",0,0,1989,"北佐世保","松浦鉄道","西九州線",12,5,352,355,494,485,491,514,518,"O"
1121435,"北余目",11214,6,"999-7703","東田川郡庄内町平岡",139.908074,38.867538,NA,NA,0,2,"JR羽越本線","JR羽越本線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1990,"北余目","東日本旅客鉄道","羽越線",11,2,0,0,0,0,0,0,0,"O"
1162616,"北信太",11626,27,"594-0003","和泉市太町",135.441506,34.510671,NA,NA,0,4,"阪和線(天王寺～和歌山)","阪和線(天王寺～和歌山)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,1991,"北信太","西日本旅客鉄道","阪和線",11,2,12400,12425,12546,12274,12640,12512,12355,"O"
1190743,"北俣",11907,46,"899-4102","曽於市財部町北俣",130.960034,31.745007,NA,NA,0,6,"JR日豊本線(佐伯～鹿児島中央)","JR日豊本線(佐伯～鹿児島中央)",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0,1992,"北俣","九州旅客鉄道","日豊線",11,2,0,0,0,0,0,0,0,"O"
9910732,"北光社",99107,1,"099-1583","北海道北見市北上",143.869721,43.775901,NA,NA,2,103,"ふるさと銀河線","北海道ちほく高原鉄道ふるさと銀河線",NA,NA,2,99,"北海道ちほく高原鉄道","北海道ちほく高原鉄道株式会社","北海道ちほく高原鉄道",NA,0,2,8696,"西北見","北海道旅客鉄道","石北線",11,2,432,430,410,352,0,0,0,""
1131702,"北八王子",11317,13,"192-0032","八王子市石川町",139.363348,35.669232,NA,NA,0,2,"JR八高線(八王子～高麗川)","JR八高線(八王子～高麗川)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,1993,"北八王子","東日本旅客鉄道","八高線",11,2,13850,14876,15508,16204,16856,17678,18196,"O"
9981834,"北内",99818,39,"781-2100","吾川郡いの町北大内４３２-３地先",133.441336,33.549961,NA,NA,0,228,"伊野線","土佐電鉄伊野線",NA,NA,0,99,"土佐電気鉄道","土佐電気鉄道株式会社","土佐電","http://www.tosaden.co.jp/",0,0,1994,"北内","とさでん交通","伊野線",21,5,190,190,190,190,190,190,190,"O"
