"ID","Station_Name","Pref","Zipcode","Address","Longitude","Latitude","Station_Status","Line_ID","Line_Name","Line_Status","Company_ID","Company_Name","Company_Type1","Company_Type2","Company_Status","P2011","P2012","P2013","P2014","P2015","P2016","P2017"
1131203,"御茶ノ水",13,"101-0062","千代田区神田駿河台２丁目",139.764955,35.699605,0,11312,"JR中央線(快速)",0,2,"JR東日本",1,1,0,203234,201036,200314,209474,206354,209780,209632
1131214,"中野",13,"164-0001","中野区中野５丁目",139.665835,35.705765,0,11312,"JR中央線(快速)",0,2,"JR東日本",1,1,0,247936,379611,250050,276934,281174,289832,292800
1131215,"高円寺",13,"166-0003","杉並区高円寺南４丁目",139.649664,35.705326,0,11312,"JR中央線(快速)",0,2,"JR東日本",1,1,0,97268,96110,96682,98472,97998,99814,100678
1131217,"荻窪",13,"167-0043","杉並区上荻１丁目",139.620109,35.704523,0,11312,"JR中央線(快速)",0,2,"JR東日本",1,1,0,170186,166598,170334,172064,171876,174946,176576
1131218,"西荻窪",13,"167-0053","杉並区西荻南３丁目",139.599361,35.703842,0,11312,"JR中央線(快速)",0,2,"JR東日本",1,1,0,80744,80266,82202,84804,85414,87838,88954
1131221,"武蔵境",13,"180-0022","武蔵野市境１丁目",139.543402,35.702083,0,11312,"JR中央線(快速)",0,2,"JR東日本",1,1,0,123332,122042,125412,130662,130768,133544,135334
1131222,"東小金井",13,"184-0002","小金井市梶野町５丁目",139.524837,35.701643,0,11312,"JR中央線(快速)",0,2,"JR東日本",1,1,0,55642,55070,55948,57816,58176,60078,61004
1131223,"武蔵小金井",13,"184-0004","小金井市本町６丁目",139.506483,35.701337,0,11312,"JR中央線(快速)",0,2,"JR東日本",1,1,0,113088,113354,115812,119008,118772,120930,122070
1131226,"国立",13,"186-0001","国立市北１丁目",139.44634,35.69923,0,11312,"JR中央線(快速)",0,2,"JR東日本",1,1,0,105270,104194,105372,106474,105036,106548,107424
1131308,"東中野",13,"164-0003","中野区東中野４丁目",139.684436,35.706529,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,78664,76602,77630,79108,78204,80430,81074
1131309,"大久保",13,"169-0073","新宿区百人町１丁目",139.69732,35.700784,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,48686,47994,48774,49550,49478,51510,52840
1131313,"信濃町",13,"160-0016","新宿区信濃町",139.720729,35.680031,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,53038,52062,52330,53816,51356,51192,50682
1131316,"飯田橋",13,"102-0072","東京都千代田区飯田橋四丁目10-2",139.745143,35.701835,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,180726,181526,182718,182392,182650,188068,187924
1131317,"水道橋",13,"101-0061","千代田区三崎町２丁目",139.754312,35.702039,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,167904,164266,167412,170640,166526,165758,166702
1131320,"浅草橋",13,"111-0053","台東区浅草橋１丁目",139.784427,35.697403,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,106028,102950,104518,106654,106864,107908,108140
1131321,"両国",13,"130-0015","墨田区横網１丁目",139.793334,35.69579,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,77466,75852,75922,75992,75626,77802,79804
1131322,"錦糸町",13,"130-0022","墨田区江東橋３丁目",139.814136,35.696802,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,198064,198334,202500,207044,207096,210382,212444
1131323,"亀戸",13,"136-0071","江東区亀戸５丁目",139.826262,35.697345,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,111226,109972,110976,113386,113330,114656,114876
1131324,"平井",13,"132-0035","江戸川区平井３丁目",139.842181,35.70643,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,62396,61748,62176,62956,62888,64232,65478
1131325,"新小岩",13,"124-0024","葛飾区新小岩１丁目",139.857777,35.716903,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,142242,140870,141760,144612,144296,148270,150778
1131326,"小岩",13,"133-0056","江戸川区南小岩７丁目",139.881755,35.733207,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,126078,124104,124694,126576,126478,129130,130408
1131327,"市川",12,"272-0034","市川市市川１丁目",139.908142,35.728903,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,117958,116662,117044,118306,117154,119818,121116
1131328,"本八幡",12,"272-0021","市川市八幡２丁目",139.92741,35.720898,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,114858,113288,114696,116548,115976,117670,118286
1131329,"下総中山",12,"273-0035","船橋市本中山２丁目",139.943092,35.714276,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,46650,45770,45420,45708,44778,45804,46796
1131331,"船橋",12,"273-0005","船橋市本町７丁目",139.984707,35.701865,0,11313,"JR中央・総武線",0,2,"JR東日本",1,3,0,107418,111239,113653,112000,113347,114470,115566
1131332,"東船橋",12,"273-0002","船橋市東船橋２丁目",140.00393,35.699811,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,37112,37126,37738,38268,37666,38502,38888
1131333,"津田沼",12,"275-0016","習志野市津田沼１丁目",140.020179,35.691367,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,202494,202654,203542,208164,204250,206808,207404
1131334,"幕張本郷",12,"262-0033","千葉市花見川区幕張本郷１丁目",140.042241,35.672664,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,51970,51866,51746,53962,54658,55310,56594
1131335,"幕張",12,"262-0032","千葉市花見川区幕張町５丁目",140.057899,35.6594,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,30680,30996,31594,32222,31626,31618,31460
1131336,"新検見川",12,"262-0022","千葉市花見川区南花園",140.073025,35.65169,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,46202,45746,45788,46934,46168,46416,46010
1131337,"稲毛",12,"263-0031","千葉市稲毛区稲毛東３丁目",140.09256,35.637264,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,100552,98944,98930,100276,98978,101070,101028
1131338,"西千葉",12,"260-0033","千葉市中央区春日２丁目",140.103337,35.622639,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,47676,46414,46272,46792,45386,45882,45442
1131339,"千葉",12,"260-0031","千葉市中央区新千葉１丁目",140.112837,35.613425,0,11313,"JR中央・総武線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131402,"新日本橋",13,"103-0022","中央区日本橋室町４丁目",139.77323,35.688687,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,36414,36014,35886,36102,35758,35918,36614
1131403,"馬喰町",13,"103-0002","中央区日本橋馬喰町１丁目",139.78238,35.693365,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,48856,48800,48990,49228,49088,50048,50550
1131411,"東千葉",12,"260-0017","千葉市中央区要町１丁目",140.122261,35.617014,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,4228,4260,4310,4372,4482,4550,4598
1131412,"都賀",12,"264-0025","千葉市若葉区都賀３丁目",140.149222,35.636088,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,40168,39958,40306,41366,40766,41676,41788
1131413,"四街道",12,"284-0005","四街道市四街道１丁目",140.165023,35.662756,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,43552,43360,43634,44448,43616,44242,44264
1131414,"物井",12,"284-0012","四街道市物井",140.200263,35.68566,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,8076,7936,7900,8046,7728,7688,7636
1131415,"佐倉",12,"285-0812","佐倉市六崎",140.226722,35.709743,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131416,"南酒々井",12,"285-0914","印旛郡酒々井町馬橋",140.267828,35.704217,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131417,"榎戸",12,"289-1106","八街市榎戸",140.288136,35.683967,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,5016,4958,4946,4884,4724,4652,4350
1131418,"八街",12,"289-1115","八街市八街ほ",140.317304,35.663228,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,12484,12252,12406,12574,12208,12154,11920
1131419,"日向",12,"289-1205","山武市椎崎",140.362447,35.628402,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,2732,2588,2516,2416,2226,2142,2066
1131420,"成東",12,"289-1345","山武市津辺",140.410109,35.608513,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131421,"松尾",12,"289-1523","山武市松尾町五反田",140.457587,35.63604,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,2162,2100,2126,2120,2030,2028,2002
1131422,"横芝",12,"289-1732","山武郡横芝光町横芝",140.490736,35.661739,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,2872,2816,2836,2842,2764,2840,2820
1131423,"飯倉",12,"289-2147","匝瑳市飯倉",140.522328,35.685638,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131424,"八日市場",12,"289-2144","匝瑳市八日市場イ",140.552419,35.699317,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,3894,3904,3946,4018,3952,3916,3914
1131425,"干潟",12,"289-2504","旭市ニ",140.603304,35.718308,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,1822,1824,1774,1858,1896,1948,1948
1131426,"旭",12,"289-2516","旭市ロ",140.655041,35.721831,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,3842,3742,3740,3820,3790,3788,3632
1131427,"飯岡",12,"289-2613","旭市後草",140.683896,35.729339,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,1570,1508,1502,1552,1528,1572,1548
1131428,"倉橋",12,"289-2611","旭市倉橋",140.714018,35.737836,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131429,"猿田",12,"288-0855","銚子市猿田町",140.7374,35.747383,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131430,"松岸",12,"288-0837","銚子市長塚町",140.795143,35.739386,0,11314,"JR総武本線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131431,"銚子",12,"288-0044","銚子市西芝町１丁目",140.827557,35.729449,0,11314,"JR総武本線",0,2,"JR東日本",1,3,0,0,0,0,0,391,411,272
1131502,"西立川",13,"190-0013","立川市富士見町１丁目",139.393556,35.703526,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,12814,12722,13000,13252,13280,13656,13530
1131503,"東中神",13,"196-0034","昭島市玉川町１丁目",139.384529,35.706337,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,14042,13736,13952,14174,13932,14158,14210
1131504,"中神",13,"196-0025","昭島市朝日町１丁目",139.375816,35.709058,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,20280,20466,20732,21216,21142,21790,22402
1131505,"昭島",13,"196-0015","昭島市昭和町２丁目",139.361564,35.713305,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,51842,51052,52008,52778,51940,52806,52636
1131506,"拝島",13,"196-0003","昭島市松原町４丁目",139.343468,35.721278,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,56700,56152,56930,58670,58672,59760,60048
1131507,"牛浜",13,"197-0024","福生市牛浜",139.333677,35.734547,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,8496,8308,8660,8642,8686,8908,9008
1131508,"福生",13,"197-0022","福生市本町",139.327763,35.742456,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,32416,31968,32832,33636,33178,33278,32914
1131509,"羽村",13,"205-0014","羽村市羽東１丁目",139.316188,35.758073,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,27940,27744,28018,28206,27490,27828,27916
1131510,"小作",13,"205-0001","羽村市小作台",139.302233,35.776048,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,34902,34504,33818,34360,34130,34816,34134
1131511,"河辺",13,"198-0036","青梅市河辺町５丁目",139.284032,35.78473,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,26422,26240,26574,27210,26904,27052,27154
1131512,"東青梅",13,"198-0042","青梅市東青梅１丁目",139.272841,35.789768,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,13608,13448,13564,13746,13326,13452,13380
1131513,"青梅",13,"198-0000","青梅市青梅",139.258096,35.790512,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,14288,13902,13986,14192,13738,13718,13470
1131514,"宮ノ平",13,"198-0046","青梅市日向和田２丁目",139.237289,35.787545,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131515,"日向和田",13,"198-0046","青梅市日向和田３丁目",139.229515,35.788665,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,1860,1880,1962,2030,0,0,0
1131516,"石神前",13,"198-0171","青梅市二俣尾１丁目",139.225096,35.79683,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131517,"二俣尾",13,"198-0171","青梅市二俣尾４丁目",139.216161,35.803946,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,1004,972,956,976,0,0,0
1131518,"軍畑",13,"198-0172","青梅市沢井１丁目",139.207431,35.807382,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131519,"沢井",13,"198-0172","青梅市沢井２丁目",139.193324,35.80594,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131520,"御嶽",13,"198-0173","青梅市御岳本町",139.182589,35.801468,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,1230,1316,1338,1412,0,0,0
1131521,"川井",13,"198-0102","西多摩郡奥多摩町川井",139.16429,35.813697,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131522,"古里",13,"198-0105","西多摩郡奥多摩町小丹波",139.152102,35.816247,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,586,556,550,532,0,0,0
1131523,"鳩ノ巣",13,"198-0106","西多摩郡奥多摩町棚沢",139.128932,35.815127,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,424,420,440,404,0,0,0
1131524,"白丸",13,"198-0107","西多摩郡奥多摩町白丸",139.114861,35.811735,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131525,"奥多摩",13,"198-0212","西多摩郡奥多摩町氷川",139.096961,35.809357,0,11315,"JR青梅線",0,2,"JR東日本",1,1,0,1804,1754,1770,1838,1784,1932,1858
1131602,"熊川",13,"197-0003","福生市熊川北",139.33584,35.728321,0,11316,"JR五日市線",0,2,"JR東日本",1,1,0,2954,2876,2850,0,0,0,0
1131603,"東秋留",13,"197-0823","あきる野市野辺",139.311665,35.725904,0,11316,"JR五日市線",0,2,"JR東日本",1,1,0,9550,9618,9678,9814,9662,9632,9598
1131604,"秋川",13,"197-0827","あきる野市油平",139.286715,35.727998,0,11316,"JR五日市線",0,2,"JR東日本",1,1,0,14716,14620,14816,14960,14452,14506,14444
1131605,"武蔵引田",13,"190-0100","あきる野市下引田",139.269907,35.729711,0,11316,"JR五日市線",0,2,"JR東日本",1,1,0,7696,7892,8140,8290,7762,7076,6598
1131606,"武蔵増戸",13,"190-0142","あきる野市伊奈",139.256355,35.730961,0,11316,"JR五日市線",0,2,"JR東日本",1,1,0,5320,5266,5302,5362,5260,5268,5206
1131607,"武蔵五日市",13,"190-0163","あきる野市舘谷",139.228039,35.732248,0,11316,"JR五日市線",0,2,"JR東日本",1,1,0,9204,9018,9168,9248,9194,9056,8854
1131702,"北八王子",13,"192-0032","八王子市石川町",139.363348,35.669232,0,11317,"JR八高線(八王子～高麗川)",0,2,"JR東日本",1,1,0,13850,14876,15508,16204,16856,17678,18196
1131703,"小宮",13,"192-0031","八王子市小宮町",139.368481,35.685799,0,11317,"JR八高線(八王子～高麗川)",0,2,"JR東日本",1,1,0,5392,5566,5798,5806,6118,6360,6372
1131705,"東福生",13,"197-0013","福生市武蔵野台１丁目",139.33594,35.745811,0,11317,"JR八高線(八王子～高麗川)",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131707,"金子",11,"358-0046","入間市南峯",139.328546,35.810822,0,11317,"JR八高線(八王子～高麗川)",0,2,"JR東日本",1,1,0,4242,4196,4220,4194,4074,4110,4046
1131708,"東飯能",11,"357-0034","飯能市東町１丁目",139.325965,35.852928,0,11317,"JR八高線(八王子～高麗川)",0,2,"JR東日本",1,3,0,5213,5338,5478,5455,5491,5563,5648
1131709,"高麗川",11,"350-1205","日高市原宿",139.33809,35.896328,0,11317,"JR八高線(八王子～高麗川)",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131802,"毛呂",11,"350-0441","入間郡毛呂山町字岩井",139.309237,35.940806,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,1476,1398,1416,1528,1434,1458,1438
1131803,"越生",11,"350-0416","入間郡越生町字越生",139.299437,35.962559,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,3,0,0,0,0,0,3967,3941,3939
1131804,"明覚",11,"355-0354","比企郡ときがわ町番匠",139.288789,36.003309,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,908,710,0,0,0,0,0
1131805,"小川町",11,"355-0328","比企郡小川町大字大塚",139.260412,36.05903,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,0,0,0,0,1228,1288,1288
1131806,"竹沢",11,"355-0336","比企郡小川町大字勝呂",139.229952,36.075466,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,62,0,0,0,0,0,0
1131807,"折原",11,"369-1225","大里郡寄居町大字西ノ入",139.195205,36.096296,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131808,"寄居",11,"369-1203","大里郡寄居町大字寄居",139.194224,36.118013,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,0,0,0,0,826,870,842
1131809,"用土",11,"369-1201","大里郡寄居町用土",139.200758,36.153858,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131810,"松久",11,"367-0113","児玉郡美里町大字甘粕",139.182127,36.172938,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131811,"児玉",11,"367-0212","本庄市児玉町児玉",139.13582,36.192624,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,748,678,664,704,664,668,682
1131812,"丹荘",11,"367-0245","児玉郡神川町大字植竹",139.102306,36.216668,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,538,0,0,0,0,0,0
1131813,"群馬藤岡",10,"375-0024","藤岡市藤岡",139.08338,36.250336,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,2334,2332,2370,2520,2506,2490,2442
1131814,"北藤岡",10,"375-0002","藤岡市立石",139.080779,36.282469,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131815,"倉賀野",10,"370-1201","高崎市倉賀野町",139.049474,36.300216,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131816,"高崎",10,"370-0849","高崎市八島町",139.012354,36.322239,0,11318,"JR八高線(高麗川～高崎)",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131902,"尾久",13,"114-0011","北区昭和町１丁目",139.753846,35.74683,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,15368,15288,15486,16056,16248,17744,18084
1131903,"赤羽",13,"115-0045","北区赤羽１丁目",139.720928,35.778026,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131904,"浦和",11,"330-0063","さいたま市浦和区高砂１丁目",139.657109,35.858496,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,158226,157614,160538,168460,169450,175300,179926
1131905,"さいたま新都心",11,"330-0843","さいたま市大宮区吉敷町４丁目５７番地３",139.633587,35.893867,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,78180,80502,82310,84270,87334,96742,100138
1131906,"大宮",11,"330-0853","さいたま市大宮区錦町",139.62405,35.906439,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131907,"土呂",11,"331-0804","さいたま市北区土呂町１丁目",139.63214,35.931997,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,26722,26742,27234,28026,27932,29484,30380
1131908,"東大宮",11,"337-0051","さいたま市見沼区東大宮４丁目",139.640291,35.948751,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,61132,61690,63388,64890,64070,65246,65284
1131909,"蓮田",11,"349-0123","蓮田市本町",139.653016,35.981272,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,42328,41842,42264,42420,41668,42062,42096
1131910,"白岡",11,"349-0217","埼玉県白岡市小久喜1213",139.666826,36.01774,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,26028,25872,25848,26026,25586,25988,25820
1131911,"新白岡",11,"349-0211","埼玉県白岡市野牛1107-4",139.67208,36.038732,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,12434,12218,12426,12520,12422,13116,13706
1131912,"久喜",11,"346-0003","久喜市中央２丁目",139.67727,36.065684,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,71984,71258,72128,73206,71724,72926,71664
1131913,"東鷲宮",11,"340-0206","埼玉県久喜市西大輪326",139.67913,36.089428,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,22172,21688,21414,21446,20560,20494,20198
1131914,"栗橋",11,"349-1121","埼玉県久喜市栗橋北一丁目1-1",139.694177,36.136852,0,11319,"宇都宮線",0,2,"JR東日本",1,3,0,10773,11180,11106,10944,10972,11118,11831
1131915,"古河",8,"306-0023","古河市本町１丁目",139.709726,36.194375,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,27206,26874,27178,27596,27022,27158,26946
1131916,"野木",9,"329-0111","下都賀郡野木町大字丸林",139.734729,36.229963,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,11158,10828,10700,10664,10186,10070,9782
1131917,"間々田",9,"329-0214","小山市大字乙女３丁目",139.761039,36.257907,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,8332,8150,8422,8792,8616,8594,8666
1131918,"小山",9,"323-0025","小山市城山町",139.806241,36.312747,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131919,"小金井",9,"329-0414","下野市小金井",139.842232,36.374435,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,7976,7908,7758,7930,7822,7924,8056
1131920,"自治医大",9,"329-0414","下野市小金井",139.854524,36.39543,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,7548,7582,7542,7602,7404,7428,7390
1131921,"石橋",9,"329-0511","下野市石橋",139.866536,36.43651,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,9348,9348,9340,9638,9604,9758,9712
1131922,"雀宮",9,"321-0000","宇都宮市雀宮１丁目",139.876811,36.493845,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,6634,7576,8486,8910,8864,9112,9230
1131923,"宇都宮",9,"321-0965","宇都宮市川向町",139.898389,36.559246,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
1131924,"岡本",9,"329-1104","宇都宮市下岡本町",139.944363,36.598182,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,3618,3680,3836,3890,3792,3988,4118
1131925,"宝積寺",9,"329-1233","塩谷郡高根沢町宝積寺",139.979487,36.631703,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,4426,4260,4354,4402,4270,4406,4404
1131926,"氏家",9,"329-1311","さくら市氏家",139.9621,36.681696,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,5798,5820,6014,6156,6050,6192,6250
1131927,"蒲須坂",9,"329-1332","さくら市蒲須坂",139.950461,36.720727,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,676,708,734,760,728,716,676
1131928,"片岡",9,"329-1571","矢板市片岡",139.945665,36.754557,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,1494,1450,1500,1464,1436,1454,1468
1131929,"矢板",9,"329-2161","矢板市扇町",139.932912,36.80655,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,5852,5966,5974,6062,5794,5762,5654
1131930,"野崎",9,"324-0035","大田原市薄葉",139.957752,36.843722,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,2528,2520,2554,2670,2446,2488,2398
1131931,"西那須野",9,"329-2727","那須塩原市永田町",139.986383,36.883726,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,7140,7054,7242,7374,7122,7330,7374
1131932,"那須塩原",9,"329-3153","那須塩原市大原間",140.020694,36.931956,0,11319,"宇都宮線",0,2,"JR東日本",1,1,0,9468,9172,9886,10194,10138,10324,10376
1132003,"三河島",13,"116-0013","荒川区西日暮里１丁目",139.777131,35.733383,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,20126,19526,19734,20484,20746,21764,22186
1132004,"南千住",13,"116-0003","荒川区南千住４丁目",139.7994,35.734033,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,30042,30610,31462,31980,31804,33016,33502
1132005,"北千住",13,"120-0026","足立区千住旭町",139.804872,35.749677,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,4,0,74600,79500,83500,83700,89200,93100,99200
1132006,"綾瀬",13,"120-0005","足立区綾瀬３丁目",139.825019,35.762222,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,0,0,0,0,29396,29510,29280
1132007,"亀有",13,"125-0061","葛飾区亀有３",139.847573,35.766527,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,79100,77976,78966,80542,80250,82116,83202
1132008,"金町",13,"125-0042","葛飾区金町６丁目",139.870482,35.769582,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,87942,88106,89548,95774,94968,98712,101718
1132009,"松戸",12,"271-0092","松戸市松戸",139.900779,35.784472,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,3,0,105265,106672,107318,105205,106418,106525,106727
1132010,"北松戸",12,"271-0064","松戸市上本郷",139.911528,35.800459,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,41862,41532,41366,42142,41072,42012,42486
1132011,"馬橋",12,"271-0051","松戸市馬橋",139.917305,35.811682,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,48774,48650,48512,49208,48700,49962,50492
1132013,"北小金",12,"270-0014","松戸市小金",139.931303,35.833436,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,50282,49250,48642,48772,48224,48514,48646
1132014,"南柏",12,"277-0855","柏市南柏１",139.954111,35.844655,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,63662,63224,63232,64374,63266,64630,64878
1132015,"柏",12,"277-0005","柏市柏１",139.971148,35.862316,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,239650,237222,238128,242122,239342,246208,248380
1132016,"北柏",12,"277-0831","柏市大字根戸",139.988035,35.875623,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,39876,38852,38486,39572,38910,38888,38766
1132017,"我孫子",12,"270-1151","我孫子市本町２丁目",140.010466,35.87279,0,11320,"JR常磐線(上野～取手)",0,2,"JR東日本",1,1,0,0,0,0,0,0,0,0
